# Tau Act n Variance
# (n=0 represents var_a0_sq)
4 48 43 0.0008091287920415721
4 48 44 0.0007869215567168521
4 48 45 0.0007558027792408004
4 48 46 0.0007287553134319435
4 48 47 0.000704072238525776
4 48 48 0.0006874037563672513
4 48 49 0.0006672855219618875
4 48 50 0.0006521944334108467
4 48 51 0.0006450433631909806
4 48 52 0.0006253132385665337
4 48 53 0.0006155094149898502
4 48 54 0.0006086936996755728
4 48 55 0.0006012956342758735
4 48 56 0.0005868406791263199
4 48 57 0.000580903250399135
4 48 58 0.0005718926363087101
4 48 59 0.0005673729856997561
4 48 60 0.000561612531132305
4 48 61 0.0005404682804983252
4 48 62 0.000494137562137916
4 48 63 2.530531519509935e-30
4 64 0 0.257482137654169
4 64 1 0.5501303385028322
4 64 2 0.5086388237726838
4 64 3 0.35991247206871274
4 64 4 0.24683861337491472
4 64 5 0.17378296036017785
4 64 6 0.1278671940687126
4 64 7 0.09546056344499522
4 64 8 0.07256526245855144
4 64 9 0.056259682325839604
4 64 10 0.04408703425296524
4 64 11 0.034995170743185824
4 64 12 0.027498213253221233
4 64 13 0.02217937793777679
4 64 14 0.017738367898598305
4 64 15 0.01450707185104183
4 64 16 0.011780136818661979
4 64 17 0.009922679159718475
4 64 18 0.008318305228701296
4 64 19 0.006996234811987283
4 64 20 0.005904719130514439
4 64 21 0.005136258256895379
4 64 22 0.004369794650079508
4 64 23 0.0038555856013151382
4 64 24 0.003347247472527243
4 64 25 0.002987845806548407
4 64 26 0.002652037642437105
4 64 27 0.002384554600319273
4 64 28 0.0021423862762314024
4 64 29 0.0019378463095554206
4 64 30 0.0017829271829890886
4 64 31 0.001627933206943103
4 64 32 0.0015191041717368095
4 64 33 0.0013895891753620694
4 64 34 0.001299240961570183
4 64 35 0.0012272355010489013
4 64 36 0.0011361481196861883
4 64 37 0.0010816072352609388
4 64 38 0.0010317526696086623
4 64 39 0.0009786066730933885
4 64 40 0.0009349013704460758
4 64 41 0.0008889061881996949
4 64 42 0.0008571494150635961
4 64 43 0.000823250777858544
4 64 44 0.000784148081070375
4 64 45 0.0007629750220964559
4 64 46 0.0007400442154414874
4 64 47 0.0007161528844744134
4 64 48 0.0006981628557465901
4 64 49 0.0006856761345943069
4 64 50 0.000666043599710609
4 64 51 0.0006529199334165844
4 64 52 0.0006387292053188956
4 64 53 0.0006284237077296382
4 64 54 0.0006147815922915483
4 64 55 0.0006112562090527171
4 64 56 0.0006048375899026973
4 64 57 0.0005889968917820548
4 64 58 0.0005820891197839967
4 64 59 0.0005664389036528661
4 64 60 0.0005552370260098646
4 64 61 0.0005214360057160755
4 64 62 0.0004582419924197422
4 64 63 2.6105360291361962e-30
4 72 0 0.27727713039923274
4 72 1 0.5823411687382236
4 72 2 0.532823306442373
4 72 3 0.37199578214279233
4 72 4 0.2562918559493151
4 72 5 0.1803654082689672
4 72 6 0.1297161394416069
4 72 7 0.09784703955087072
4 72 8 0.07434014996114129
4 72 9 0.056738794522849106
4 72 10 0.0444226943368022
4 72 11 0.034659002047324514
4 72 12 0.027522176939748892
4 72 13 0.021946784975472707
4 72 14 0.017569185199077665
4 72 15 0.014255825414003996
4 72 16 0.01170888086511901
4 72 17 0.009595759764769162
4 72 18 0.008163034614872984
4 72 19 0.006852636262683587
4 72 20 0.005805174204790058
4 72 21 0.004978236827419427
4 72 22 0.004296466047984114
4 72 23 0.0038120483532682395
4 72 24 0.0033221870070588135
4 72 25 0.0029075152999999275
4 72 26 0.002604851481873166
4 72 27 0.0023354961893914724
4 72 28 0.0021255610575657436
4 72 29 0.001932003849700194
4 72 30 0.0017565450571002924
4 72 31 0.0016384862066745006
4 72 32 0.0015094487201710125
4 72 33 0.0014059625310604233
4 72 34 0.0013134987616587016
4 72 35 0.0012258840509039603
4 72 36 0.0011426443376762376
4 72 37 0.0010899505668014492
4 72 38 0.0010318417755230658
4 72 39 0.0009845400601636398
4 72 40 0.000937696637825595
4 72 41 0.0008944783775638644
4 72 42 0.0008628341355547604
4 72 43 0.0008234604783585632
4 72 44 0.0007961109870224369
4 72 45 0.0007756961291816896
4 72 46 0.0007489718199868786
4 72 47 0.0007208548319094668
4 72 48 0.0007097602214528112
4 72 49 0.0006891760822668271
4 72 50 0.000678114887251909
4 72 51 0.0006627890585100356
4 72 52 0.0006483807966524105
4 72 53 0.0006371113514026907
4 72 54 0.000627127877112727
4 72 55 0.000614955721473336
4 72 56 0.0006096210753600215
4 72 57 0.0005946070723152217
4 72 58 0.0005866699059757053
4 72 59 0.0005730296315017263
4 72 60 0.0005509694650657087
4 72 61 0.0005151626246464598
4 72 62 0.00045296922923230594
4 72 63 2.657478076758097e-30
4 80 0 0.3022297191348643
4 80 1 0.6094029706934143
4 80 2 0.5613579869016005
4 80 3 0.3899398765810932
4 80 4 0.2661037018574235
4 80 5 0.18692004418450459
4 80 6 0.13542455391667127
4 80 7 0.09981767250211641
4 80 8 0.07544388760527967
4 80 9 0.057444741874516175
4 80 10 0.04469061075833692
4 80 11 0.035104868389080106
4 80 12 0.02750258258476641
4 80 13 0.02185940879661654
4 80 14 0.017499522800269028
4 80 15 0.01426252163317479
4 80 16 0.01167737645410192
4 80 17 0.009672984094293574
4 80 18 0.00805654567233907
4 80 19 0.006820915302722724
4 80 20 0.0057859088621556535
4 80 21 0.004963298825498946
4 80 22 0.004320005820027286
4 80 23 0.0037883098740276724
4 80 24 0.0033224907702106006
4 80 25 0.0029591443205914487
4 80 26 0.0026245424411366126
4 80 27 0.0023491107192330626
4 80 28 0.0021468647527994184
4 80 29 0.001942370769069146
4 80 30 0.0017955738248287558
4 80 31 0.0016462411731736322
4 80 32 0.0015195473329272138
4 80 33 0.0014186299414408875
4 80 34 0.001318076656286503
4 80 35 0.001235127355089056
4 80 36 0.001179235706370968
4 80 37 0.0011172295803142738
4 80 38 0.001042537300507352
4 80 39 0.0010067094326012683
4 80 40 0.0009549639930697539
4 80 41 0.0009214292703734377
4 80 42 0.0008784376175445744
4 80 43 0.0008472010177662532
4 80 44 0.0008173054856349698
4 80 45 0.0007924691287792917
4 80 46 0.0007704902042353878
4 80 47 0.000752594950856395
4 80 48 0.0007284353298918142
4 80 49 0.0007106505819990288
4 80 50 0.0006962364403971018
4 80 51 0.0006822037515780888
4 80 52 0.0006664171918692325
4 80 53 0.0006588384388694576
4 80 54 0.000644224449931395
4 80 55 0.0006319334332064489
4 80 56 0.0006192686147163314
4 80 57 0.0006151157712650763
4 80 58 0.0006001672773288475
4 80 59 0.0005842859196561374
4 80 60 0.0005601311053892485
4 80 61 0.0005174509922118351
4 80 62 0.0004633440712095764
4 80 63 2.7247347604915546e-30
4 88 0 0.3309481007908678
4 88 1 0.6379127080802918
4 88 2 0.5909876937373505
4 88 3 0.4090376230068793
4 88 4 0.27810365086351424
4 88 5 0.19505670452864626
4 88 6 0.1397760435659334
4 88 7 0.10270503469652616
4 88 8 0.07795042049230486
4 88 9 0.0590061047336823
4 88 10 0.04568327492459421
4 88 11 0.03540775106462955
4 88 12 0.027679888409806404
4 88 13 0.022315451765941654
4 88 14 0.017726885811415172
4 88 15 0.014311221772666985
4 88 16 0.011781439324086106
4 88 17 0.009771203790685305
4 88 18 0.008107563636351999
4 88 19 0.006928958162628224
4 88 20 0.005849430819900388
4 88 21 0.005022027403989317
4 88 22 0.004370569174687688
4 88 23 0.003854474047506384
4 88 24 0.003346527151960489
4 88 25 0.002987861679773587
4 88 26 0.0026808167451990456
4 88 27 0.0024111920037928505
4 88 28 0.0021870150531348863
4 88 29 0.0020083199266418
4 88 30 0.0018373072101765728
4 88 31 0.0016961617453617422
4 88 32 0.0015825297128070548
4 88 33 0.0014714584188970908
4 88 34 0.0013761022245969154
4 88 35 0.0012930232531594768
4 88 36 0.0012201363731136588
4 88 37 0.0011556559201304072
4 88 38 0.0010939824472966774
4 88 39 0.0010422221394880923
4 88 40 0.0010130400264987758
4 88 41 0.0009629708841455643
4 88 42 0.0009289343536984855
4 88 43 0.0008934553787623547
4 88 44 0.000864070392031432
4 88 45 0.0008334735208550235
4 88 46 0.0008139232094229348
4 88 47 0.0007953479806728117
4 88 48 0.0007755325593793302
4 88 49 0.0007522743025844089
4 88 50 0.0007404132081182592
4 88 51 0.0007254830370389743
4 88 52 0.0007098303248161043
4 88 53 0.0007011311586900698
4 88 54 0.0006880199101698866
4 88 55 0.0006705684372141277
4 88 56 0.000660079088077895
4 88 57 0.0006525676921617372
4 88 58 0.0006409140597578262
4 88 59 0.0006184110553043652
4 88 60 0.0005892692022821004
4 88 61 0.0005425973343203621
4 88 62 0.0005115628653543886
4 88 63 2.8231371821374225e-30
4 96 0 0.3543395889726535
4 96 1 0.6743700205099827
4 96 2 0.626923139767074
4 96 3 0.4348558198313321
4 96 4 0.2886153954804182
4 96 5 0.20382453941748904
4 96 6 0.14567497758049777
4 96 7 0.1076105994760861
4 96 8 0.0808160237561975
4 96 9 0.06123433843959647
4 96 10 0.04701769206518076
4 96 11 0.03668650044979141
4 96 12 0.028810556694886885
4 96 13 0.022798500190743035
4 96 14 0.018167633226450115
4 96 15 0.01465077194999319
4 96 16 0.012090791416450909
4 96 17 0.010072033149034161
4 96 18 0.008318328585647461
4 96 19 0.0071166016477999736
4 96 20 0.006072018399325108
4 96 21 0.005216383485491295
4 96 22 0.004524137042550444
4 96 23 0.003916386569872601
4 96 24 0.00350169202811539
4 96 25 0.003131480321717939
4 96 26 0.002788085866122541
4 96 27 0.002518422368302217
4 96 28 0.0023084001225186146
4 96 29 0.0020889810624820856
4 96 30 0.0019259344097048567
4 96 31 0.0017947977999190725
4 96 32 0.00166365427546928
4 96 33 0.0015482187802545622
4 96 34 0.0014541111064270624
4 96 35 0.001369361569849546
4 96 36 0.0012988820491385453
4 96 37 0.0012337041788629533
4 96 38 0.0011718195089153603
4 96 39 0.0011253140010118179
4 96 40 0.0010787425734191847
4 96 41 0.0010363112728842122
4 96 42 0.0009904797603506486
4 96 43 0.0009623856257489066
4 96 44 0.0009356102312371324
4 96 45 0.0009057951591083506
4 96 46 0.0008840147974336535
4 96 47 0.0008561882890757652
4 96 48 0.0008459068643938714
4 96 49 0.0008208451623278882
4 96 50 0.0008007102790299783
4 96 51 0.0007972538519578147
4 96 52 0.0007795389629768315
4 96 53 0.0007643573144968445
4 96 54 0.0007499442283792516
4 96 55 0.0007436676784248858
4 96 56 0.0007285814895693121
4 96 57 0.0007191621498734716
4 96 58 0.0006958698747934545
4 96 59 0.0006817225994037256
4 96 60 0.0006420558312889029
4 96 61 0.0006076590271218369
4 96 62 0.0005987649844889936
4 96 63 2.930442003089262e-30
4 104 0 0.3772130246498565
4 104 1 0.6941530162531302
4 104 2 0.6554085694426673
4 104 3 0.4555609767844868
4 104 4 0.3095529421538461
4 104 5 0.2153247071534955
4 104 6 0.1548164555105313
4 104 7 0.11417334521047441
4 104 8 0.08546651691421987
4 104 9 0.06515604025863748
4 104 10 0.04992851593710806
4 104 11 0.03910517910312178
4 104 12 0.03071535481080685
4 104 13 0.024540089117352087
4 104 14 0.01939868297335656
4 104 15 0.015689279191967595
4 104 16 0.012891451443696609
4 104 17 0.010689417514323174
4 104 18 0.008928994905361757
4 104 19 0.007528203594220225
4 104 20 0.006411233242675442
4 104 21 0.005520210546216037
4 104 22 0.004792725729600162
4 104 23 0.0041861565446097366
4 104 24 0.003696674256753632
4 104 25 0.003307091734331018
4 104 26 0.002969725468750959
4 104 27 0.0026835943283859366
4 104 28 0.00243737843926227
4 104 29 0.002244952163700703
4 104 30 0.002071439538488609
4 104 31 0.001921909659128583
4 104 32 0.001766647796304879
4 104 33 0.0016499245869453615
4 104 34 0.0015583525824608884
4 104 35 0.0014748736682685093
4 104 36 0.0013899593971230693
4 104 37 0.0013366717948984817
4 104 38 0.0012650549509039147
4 104 39 0.0012227455541710642
4 104 40 0.001172138474008724
4 104 41 0.0011331337313262514
4 104 42 0.0010914370897177866
4 104 43 0.0010578019413383687
4 104 44 0.0010244887643606022
4 104 45 0.000995636244132831
4 104 46 0.0009709310290712336
4 104 47 0.0009475244821862567
4 104 48 0.0009335770103415707
4 104 49 0.0009068047300677491
4 104 50 0.0008992163432610895
4 104 51 0.0008748214831402773
4 104 52 0.0008639228938946767
4 104 53 0.0008450987076897577
4 104 54 0.0008341396899733347
4 104 55 0.0008252332804207772
4 104 56 0.0008139229327017471
4 104 57 0.0007995131945133949
4 104 58 0.0007883108091557496
4 104 59 0.0007565176609792075
4 104 60 0.0007173694376861369
4 104 61 0.0006830555826021995
4 104 62 0.0006942511072379271
4 104 63 3.068919367460281e-30
7 0 0 0.9506801746747856
7 0 1 0.308874781739568
7 0 2 0.11646780665370818
7 0 3 0.051740564770348815
7 0 4 0.03127245926843722
7 0 5 0.020715930719357813
7 0 6 0.014039598141725156
7 0 7 0.010449427239555756
7 0 8 0.008050561384830377
7 0 9 0.006374871274279129
7 0 10 0.005191379657838033
7 0 11 0.004289696550864055
7 0 12 0.0036719365364681076
7 0 13 0.0031164918556779077
7 0 14 0.0027090349999451947
7 0 15 0.002360192428713519
7 0 16 0.002115352577691408
7 0 17 0.0018778040509613127
7 0 18 0.0016907493786305166
7 0 19 0.0015457715412790748
7 0 20 0.0013997487319147887
7 0 21 0.001285589521162067
7 0 22 0.0011783203477626052
7 0 23 0.001089459286240767
7 0 24 0.0010213894087264446
7 0 25 0.0009427283425014397
7 0 26 0.00089021482416164
7 0 27 0.0008307444696154377
7 0 28 0.0007859806757818821
7 0 29 0.0007418722208356136
7 0 30 0.0007063127388055045
7 0 31 0.0006685777571059698
7 0 32 0.0006378201764582779
7 0 33 0.0006044997744899374
7 0 34 0.0005852974421988783
7 0 35 0.0005499821114181681
7 0 36 0.000535608033727182
7 0 37 0.0005151382547644093
7 0 38 0.0004969241166984404
7 0 39 0.0004789892690074104
7 0 40 0.0004689806169228093
7 0 41 0.0004511855251955343
7 0 42 0.00044356978594046754
7 0 43 0.0004339658499309666
7 0 44 0.00041621989638910255
7 0 45 0.00040446013928548726
7 0 46 0.0003940493664280626
7 0 47 0.0003897285398059324
7 0 48 0.00038328937553527723
7 0 49 0.0003734251317247567
7 0 50 0.00036934170849987896
7 0 51 0.00036339422033767265
7 0 52 0.00035683874037638217
7 0 53 0.0003545270572287317
7 0 54 0.0003486311154608288
7 0 55 0.0003466007005681419
7 0 56 0.0003440773267526362
7 0 57 0.00034302773332675114
7 0 58 0.0003376542229044248
7 0 59 0.0003375809543054162
7 0 60 0.00033574237973144804
7 0 61 0.00033352473709522386
7 0 62 0.00033670025177357074
7 0 63 2.8020649885287795e-30
7 8 0 0.2406383550587612
7 8 1 0.5638432796610019
7 8 2 0.4729093481164589
7 8 3 0.29028344692377117
7 8 4 0.20012452942162004
7 8 5 0.13128540358919188
7 8 6 0.09175427122377748
7 8 7 0.06579288972512862
7 8 8 0.04851681462792544
7 8 9 0.03678287845278217
7 8 10 0.027375662708388072
7 8 11 0.0207988597963428
7 8 12 0.016311054992202104
7 8 13 0.012524343272731723
7 8 14 0.009869988158121653
7 8 15 0.007804236504984414
7 8 16 0.006230680419070986
7 8 17 0.005049818242700208
7 8 18 0.00411416796912771
7 8 19 0.0034339776664083985
7 8 20 0.0028431673653105853
7 8 21 0.002410030594921516
7 8 22 0.0020536228555245433
7 8 23 0.0018030832372828032
7 8 24 0.0015760947474464755
7 8 25 0.0013997858518997053
7 8 26 0.0012424129987317302
7 8 27 0.0011192156968067891
7 8 28 0.00101760694735994
7 8 29 0.0009267046248308864
7 8 30 0.0008605657414854221
7 8 31 0.0007894399301622363
7 8 32 0.0007476796329782575
7 8 33 0.0006936488007687515
7 8 34 0.000661837715230024
7 8 35 0.0006221619570484912
7 8 36 0.0005934568166889335
7 8 37 0.0005582323732966719
7 8 38 0.0005417386228111499
7 8 39 0.000519112161681621
7 8 40 0.0004952091456618513
7 8 41 0.00047623323022735
7 8 42 0.0004648937392556554
7 8 43 0.0004490748391613806
7 8 44 0.0004370626924837409
7 8 45 0.00042434988163918275
7 8 46 0.0004138841833021168
7 8 47 0.00040428789610590956
7 8 48 0.00039701711013791853
7 8 49 0.0003873149658007359
7 8 50 0.0003813549644291841
7 8 51 0.00037785642431915255
7 8 52 0.00036703981887968817
7 8 53 0.00036391599358707647
7 8 54 0.00036095031659243707
7 8 55 0.00035652961272463255
7 8 56 0.00035283120029358983
7 8 57 0.0003510681238967174
7 8 58 0.00034738335605177524
7 8 59 0.0003445821790227507
7 8 60 0.0003447422344826462
7 8 61 0.00034260136526665134
7 8 62 0.00034012777028042773
7 8 63 1.8417324029921758e-30
7 16 0 0.1992046599511028
7 16 1 0.4633616020585108
7 16 2 0.4472162799909831
7 16 3 0.32132159429794893
7 16 4 0.2248195895596072
7 16 5 0.16128028051015517
7 16 6 0.11653555349110771
7 16 7 0.08713257129025803
7 16 8 0.06676470839659876
7 16 9 0.05163840156663731
7 16 10 0.04041928685919102
7 16 11 0.031827956171738864
7 16 12 0.025173484053674755
7 16 13 0.02000354148500625
7 16 14 0.016000990943645734
7 16 15 0.012877980842585133
7 16 16 0.010392030709435316
7 16 17 0.008498205429398909
7 16 18 0.006955865726764803
7 16 19 0.005731011736410588
7 16 20 0.004741049728583431
7 16 21 0.003997926694695078
7 16 22 0.003386633542369244
7 16 23 0.00288700946024955
7 16 24 0.0024720275775092864
7 16 25 0.00214314522892541
7 16 26 0.001866057444344986
7 16 27 0.0016443186279171055
7 16 28 0.0014470909437836422
7 16 29 0.0012970514933824402
7 16 30 0.0011662499855495956
7 16 31 0.001059773869822222
7 16 32 0.0009716207559016849
7 16 33 0.00088889951071856
7 16 34 0.0008217933586170176
7 16 35 0.0007654543831247336
7 16 36 0.0007149632480098909
7 16 37 0.000674049409420603
7 16 38 0.0006345515072127136
7 16 39 0.0006044271219435718
7 16 40 0.0005769552661834586
7 16 41 0.0005508117576132326
7 16 42 0.0005289851895424651
7 16 43 0.0005045784493248729
7 16 44 0.0004887665239807584
7 16 45 0.00047330425936957055
7 16 46 0.00045765158091227553
7 16 47 0.00044776411201533024
7 16 48 0.00043575849433508996
7 16 49 0.0004234024442531595
7 16 50 0.0004142834073920819
7 16 51 0.00040784407163756587
7 16 52 0.0004000996077110988
7 16 53 0.00039200380907625264
7 16 54 0.00039114067621541157
7 16 55 0.0003886819456841656
7 16 56 0.00038304645785895995
7 16 57 0.0003764409449309303
7 16 58 0.00037052930080787126
7 16 59 0.00037089100743824147
7 16 60 0.0003687432987247178
7 16 61 0.00036678616403161915
7 16 62 0.00035895355125167296
7 16 63 2.2444926701776185e-30
7 32 0 0.2381079681890569
7 32 1 0.5282580394565876
7 32 2 0.4743985950673288
7 32 3 0.3268603238856403
7 32 4 0.2214258974443334
7 32 5 0.15661296038383454
7 32 6 0.11303622640748379
7 32 7 0.0835291410093339
7 32 8 0.06347893083382943
7 32 9 0.04897762294210183
7 32 10 0.03783209908421131
7 32 11 0.029457304856418426
7 32 12 0.02297850379891386
7 32 13 0.018308847784865006
7 32 14 0.0146506919292227
7 32 15 0.011727231203385653
7 32 16 0.009524215455635717
7 32 17 0.007854515955087488
7 32 18 0.006446547450566716
7 32 19 0.0054221249173386984
7 32 20 0.004505170641011597
7 32 21 0.003875634294585671
7 32 22 0.0032915529438422263
7 32 23 0.0028385836092200433
7 32 24 0.0024732889860162813
7 32 25 0.0021725801220499772
7 32 26 0.0019249646227770558
7 32 27 0.001724074622961426
7 32 28 0.0015540741307772067
7 32 29 0.001389030577788404
7 32 30 0.0012691463000605169
7 32 31 0.0011751207134114558
7 32 32 0.001082985615453625
7 32 33 0.001007395929192052
7 32 34 0.0009268064645061534
7 32 35 0.0008718220740247192
7 32 36 0.0008220663439837194
7 32 37 0.0007735767159911616
7 32 38 0.0007329853241332323
7 32 39 0.0006939111360141401
7 32 40 0.0006553402437265854
7 32 41 0.0006338473409624778
7 32 42 0.0006023202777130085
7 32 43 0.00057373825693967
7 32 44 0.0005625075587322195
7 32 45 0.0005384693179303224
7 32 46 0.0005220043091738564
7 32 47 0.0005067637982336234
7 32 48 0.0004970180788327275
7 32 49 0.0004864501313029393
7 32 50 0.00047335148567123934
7 32 51 0.000462591510470872
7 32 52 0.0004554837424027566
7 32 53 0.0004441395861774299
7 32 54 0.0004388205837721506
7 32 55 0.00043378374480527396
7 32 56 0.0004273234527138355
7 32 57 0.0004241861216138822
7 32 58 0.0004172454389750197
7 32 59 0.00041261496169511526
7 32 60 0.00040785998624213467
7 32 61 0.000395828246157347
7 32 62 0.00036845066380154247
7 32 63 2.3171628640824307e-30
7 48 0 0.29453204772931074
7 48 1 0.6065024117741993
7 48 2 0.5217401096163812
7 48 3 0.34956261040957454
7 48 4 0.23191781752848795
7 48 5 0.15995006346608326
7 48 6 0.11304863488683055
7 48 7 0.08183952817618347
7 48 8 0.060337707028087266
7 48 9 0.04547725522174928
7 48 10 0.03433322844150868
7 48 11 0.026239045238130494
7 48 12 0.020168306246522456
7 48 13 0.015903249613643106
7 48 14 0.012738352168316137
7 48 15 0.010117934757850522
7 48 16 0.00823218038962577
7 48 17 0.006837362474438901
7 48 18 0.005563660849564623
7 48 19 0.004689553301657101
7 48 20 0.003986249420545857
7 48 21 0.0034028182640249392
7 48 22 0.0029311802291930073
7 48 23 0.0025668371473136615
7 48 24 0.0022494216207891208
7 48 25 0.0020039712643938196
7 48 26 0.0017884043092809324
7 48 27 0.0016018046743509894
7 48 28 0.0014394401709417013
7 48 29 0.0013180009960755488
7 48 30 0.0012061729031722934
7 48 31 0.001112367611583248
7 48 32 0.001033964948226314
7 48 33 0.0009560913029387461
7 48 34 0.0009041609938626793
7 48 35 0.0008474106151465465
7 48 36 0.000793873888647386
7 48 37 0.0007522015138292723
7 48 38 0.0007102651176319078
7 48 39 0.0006810346072124
7 48 40 0.0006468366955047784
7 48 41 0.0006209580011754104
7 48 42 0.0005950817807179706
7 48 43 0.0005744544886609636
7 48 44 0.0005548607494038531
7 48 45 0.0005331001743313202
7 48 46 0.000515820321232654
7 48 47 0.0005073119297324757
7 48 48 0.0004883140997164206
7 48 49 0.0004788401213086006
7 48 50 0.00047139793534628315
7 48 51 0.00045684596155248276
7 48 52 0.00044686913618330364
7 48 53 0.00044372052846897245
7 48 54 0.00043163908686150523
7 48 55 0.0004242021685496573
7 48 56 0.0004221297911056021
7 48 57 0.00041493015620770355
7 48 58 0.0004107755332601076
7 48 59 0.00039691331905957524
7 48 60 0.000385519030551167
7 48 61 0.0003613466081028609
7 48 62 0.00031271171287973064
7 48 63 2.3901645974167073e-30
7 64 0 0.35912102462280004
7 64 1 0.6760117878706803
7 64 2 0.5849257805163154
7 64 3 0.3840972602502017
7 64 4 0.25200038833046534
7 64 5 0.17245201149275352
7 64 6 0.12018524461624702
7 64 7 0.08601368356006739
7 64 8 0.06192882755892457
7 64 9 0.0456646704652158
7 64 10 0.03382657677060663
7 64 11 0.02601113204697303
7 64 12 0.02005176296547003
7 64 13 0.015639579458878748
7 64 14 0.01229459969606337
7 64 15 0.009790411070481456
7 64 16 0.008046244231410194
7 64 17 0.006624356550104192
7 64 18 0.005479075534879637
7 64 19 0.0046189769633519905
7 64 20 0.003935491517925533
7 64 21 0.0033744439058012677
7 64 22 0.0029222804875582045
7 64 23 0.0025707608800636115
7 64 24 0.002242702866493292
7 64 25 0.0020098477128427388
7 64 26 0.001797979125512527
7 64 27 0.0016175694058759998
7 64 28 0.001479688177321424
7 64 29 0.0013626643329427027
7 64 30 0.0012508675293799137
7 64 31 0.0011602631299702766
7 64 32 0.0010727893101121868
7 64 33 0.0009983726035180552
7 64 34 0.0009353979952460428
7 64 35 0.000889769146740911
7 64 36 0.0008330612308372465
7 64 37 0.0007933932933615015
7 64 38 0.0007551925251752765
7 64 39 0.0007256740636746432
7 64 40 0.0006933603349387625
7 64 41 0.0006646151164623156
7 64 42 0.0006408765408535056
7 64 43 0.0006140721816697564
7 64 44 0.0005970850110296893
7 64 45 0.0005788331434427907
7 64 46 0.0005598281058701337
7 64 47 0.0005473792005624542
7 64 48 0.0005291878622873613
7 64 49 0.0005227333814994642
7 64 50 0.0005080719429351058
7 64 51 0.0004988409707324078
7 64 52 0.00048773216853392287
7 64 53 0.00047604040062325425
7 64 54 0.0004733216299714453
7 64 55 0.00046042920727340254
7 64 56 0.0004550001547248501
7 64 57 0.0004476006351885613
7 64 58 0.0004355135483078107
7 64 59 0.000420936614110771
7 64 60 0.00040097223458072196
7 64 61 0.0003630994350955865
7 64 62 0.00033943135589623193
7 64 63 2.5558715778078566e-30
7 72 0 0.39470890664421526
7 72 1 0.7173187705368022
7 72 2 0.6218075479487688
7 72 3 0.4108532784009803
7 72 4 0.266644913585133
7 72 5 0.17944034276116153
7 72 6 0.12518300308607722
7 72 7 0.08853086525313225
7 72 8 0.0644326435609794
7 72 9 0.04698818251605172
7 72 10 0.03499890439266521
7 72 11 0.026595232621150225
7 72 12 0.02037193746118485
7 72 13 0.01570462381704374
7 72 14 0.012569375529362808
7 72 15 0.010020898131751003
7 72 16 0.008170254098654964
7 72 17 0.0067186045771789145
7 72 18 0.005601145639628482
7 72 19 0.0047392723432251056
7 72 20 0.003980859695934253
7 72 21 0.0034831734327073626
7 72 22 0.003015717960305684
7 72 23 0.002637898587442987
7 72 24 0.0023572792973830196
7 72 25 0.0020984703651977564
7 72 26 0.0018900307018162488
7 72 27 0.001726277975903821
7 72 28 0.0015580541664267106
7 72 29 0.001439847039189891
7 72 30 0.0013191188118068886
7 72 31 0.0012287424937859912
7 72 32 0.0011397640065135381
7 72 33 0.0010740186300901176
7 72 34 0.0010113400182839823
7 72 35 0.0009592097753217325
7 72 36 0.0009104307944534035
7 72 37 0.0008653960897312717
7 72 38 0.0008285768722861591
7 72 39 0.0008002672294996671
7 72 40 0.0007568668993008899
7 72 41 0.0007417206370190419
7 72 42 0.0007050726946819542
7 72 43 0.0006849255166627604
7 72 44 0.0006584723027822638
7 72 45 0.0006504922747688206
7 72 46 0.0006279321911957709
7 72 47 0.0006111438838611052
7 72 48 0.0005981107462682534
7 72 49 0.000584570290131336
7 72 50 0.0005725660442616369
7 72 51 0.0005629349838299827
7 72 52 0.0005575426172832941
7 72 53 0.0005493269680776059
7 72 54 0.0005348202725713849
7 72 55 0.0005262644091510894
7 72 56 0.0005164332237187174
7 72 57 0.000509239594665686
7 72 58 0.0004956605001393529
7 72 59 0.0004786398240517862
7 72 60 0.000452465450322209
7 72 61 0.0004158178753886914
7 72 62 0.0004218967758250178
7 72 63 2.6686088871148377e-30
7 80 0 0.43882917772828434
7 80 1 0.750319093476621
7 80 2 0.6683144909034155
7 80 3 0.4368904859349842
7 80 4 0.2851491490446167
7 80 5 0.1934758225352359
7 80 6 0.13340984926518465
7 80 7 0.09345041515435032
7 80 8 0.06776664750255507
7 80 9 0.04940969844863212
7 80 10 0.03682185430733984
7 80 11 0.02765839199399024
7 80 12 0.021306555653131054
7 80 13 0.016494666516647653
7 80 14 0.012901760844020527
7 80 15 0.010360943259142547
7 80 16 0.008386449904004886
7 80 17 0.006983751397698613
7 80 18 0.005767446702372463
7 80 19 0.004902338116579963
7 80 20 0.004194048103194214
7 80 21 0.003594936291241989
7 80 22 0.0031274308150342793
7 80 23 0.0027686020878015458
7 80 24 0.0024456402189350444
7 80 25 0.002190697086213798
7 80 26 0.001968430486813357
7 80 27 0.0018099705123649115
7 80 28 0.0016474420059582892
7 80 29 0.0015184386416208675
7 80 30 0.0014257856789356936
7 80 31 0.0013127380123524092
7 80 32 0.0012264341493117236
7 80 33 0.001161768218810288
7 80 34 0.0011007955429679032
7 80 35 0.0010420320197662885
7 80 36 0.0009894219542111236
7 80 37 0.0009565181794008679
7 80 38 0.0009131720004219743
7 80 39 0.0008788562307721568
7 80 40 0.0008491577075763232
7 80 41 0.0008187937183701667
7 80 42 0.0007955777725792569
