# Bond length fluctuation mode variances (taking last 30% of steps)
# Tau Act p Variance
7 32 11 2.1302764423411543e-05
7 32 12 2.1127604934892095e-05
7 32 13 2.0592866337570766e-05
7 32 14 1.999280079389377e-05
7 32 15 1.9565165470648888e-05
7 32 16 1.945695284116044e-05
7 32 17 1.9260513198566476e-05
7 32 18 1.915454334414673e-05
7 32 19 1.897942770887906e-05
7 32 20 1.8704310134186082e-05
7 32 21 1.8641940902166272e-05
7 32 22 1.8643349212825904e-05
7 32 23 1.8648488451602246e-05
7 32 24 1.869159390278803e-05
7 32 25 1.8353940647686352e-05
7 32 26 1.8335310233129316e-05
7 32 27 1.816771127586667e-05
7 32 28 1.8001708397823707e-05
7 32 29 1.813692657270322e-05
7 32 30 1.7786562958327523e-05
7 32 31 1.777667053591236e-05
7 32 32 1.7460160181327585e-05
7 32 33 1.7810002849080964e-05
7 32 34 1.7369817391921176e-05
7 32 35 1.7659676990509928e-05
7 32 36 1.7749369913364584e-05
7 32 37 1.7491310764733976e-05
7 32 38 1.7586908866317988e-05
7 32 39 1.7346768738278234e-05
7 32 40 1.7505856158256618e-05
7 32 41 1.73844049822473e-05
7 32 42 1.7275635189041135e-05
7 32 43 1.778358318140876e-05
7 32 44 1.722330493845384e-05
7 32 45 1.7244555568026235e-05
7 32 46 1.7247607105330932e-05
7 32 47 1.737740204289809e-05
7 32 48 1.7219224171107186e-05
7 32 49 1.7189581307173395e-05
7 32 50 1.722331742598853e-05
7 32 51 1.6737729027503424e-05
7 32 52 1.694569661156105e-05
7 32 53 1.7171240386736736e-05
7 32 54 1.7081237537351833e-05
7 32 55 1.7308463323637555e-05
7 32 56 1.6998574497021948e-05
7 32 57 1.7254426397804094e-05
7 32 58 1.689935325990578e-05
7 32 59 1.7135240681776414e-05
7 32 60 1.6881247871408308e-05
7 32 61 1.6923715361536e-05
7 32 62 1.730881281334421e-05
7 32 63 2.353419555566928e-33
7 48 0 0.0017029793710022236
7 48 1 0.00025523966194894877
7 48 2 0.00033780409246982616
7 48 3 0.00017924248476563887
7 48 4 0.00012000976174157036
7 48 5 8.717982804582607e-05
7 48 6 6.878447938416042e-05
7 48 7 5.764838849035075e-05
7 48 8 5.020887868897547e-05
7 48 9 4.518455693520211e-05
7 48 10 4.093189882641407e-05
7 48 11 3.82914386753894e-05
7 48 12 3.547235832114265e-05
7 48 13 3.301854418839483e-05
7 48 14 3.163155777393908e-05
7 48 15 3.054529226643643e-05
7 48 16 2.907485634292999e-05
7 48 17 2.8146088215588244e-05
7 48 18 2.7783086735200803e-05
7 48 19 2.685774285452582e-05
7 48 20 2.59111536911657e-05
7 48 21 2.5748178252599606e-05
7 48 22 2.5155140076127003e-05
7 48 23 2.482069919476303e-05
7 48 24 2.478045821197775e-05
7 48 25 2.3666094392182923e-05
7 48 26 2.3669968105326122e-05
7 48 27 2.31677570367126e-05
7 48 28 2.3248431972708826e-05
7 48 29 2.3076911122214023e-05
7 48 30 2.300209470692588e-05
7 48 31 2.2604507187022506e-05
7 48 32 2.209654657787084e-05
7 48 33 2.224624086318794e-05
7 48 34 2.187655416642875e-05
7 48 35 2.1919034576034172e-05
7 48 36 2.126222798549773e-05
7 48 37 2.147863526670907e-05
7 48 38 2.1328356385744253e-05
7 48 39 2.1564859656321404e-05
7 48 40 2.1261732361973602e-05
7 48 41 2.124292051287934e-05
7 48 42 2.115183427699409e-05
7 48 43 2.0736481029804096e-05
7 48 44 2.094087285007077e-05
7 48 45 2.093447564960797e-05
7 48 46 2.0953301851948965e-05
7 48 47 2.0223954226487278e-05
7 48 48 2.0777459646200358e-05
7 48 49 2.0927704917751495e-05
7 48 50 2.076150933251733e-05
7 48 51 2.0447094137003296e-05
7 48 52 2.040743121301766e-05
7 48 53 2.0212908655590168e-05
7 48 54 2.0481671514369117e-05
7 48 55 2.042583020016605e-05
7 48 56 2.0142319267804073e-05
7 48 57 2.021734068001687e-05
7 48 58 2.0391184275423105e-05
7 48 59 2.0283181001056484e-05
7 48 60 2.0075055435303097e-05
7 48 61 2.046480467744034e-05
7 48 62 2.0466731927321384e-05
7 48 63 3.842174931500296e-33
7 64 0 0.003945674312361591
7 64 1 0.0005452318303235921
7 64 2 0.0007924785466866155
7 64 3 0.0003983183618712155
7 64 4 0.0002558534675999219
7 64 5 0.00018376992641348753
7 64 6 0.00014371091988942805
7 64 7 0.0001143943523820299
7 64 8 9.73027555265225e-05
7 64 9 8.49353827641785e-05
7 64 10 7.659441732421774e-05
7 64 11 6.909484096889089e-05
7 64 12 6.331062765066338e-05
7 64 13 6.0198527318157274e-05
7 64 14 5.5238310961804146e-05
7 64 15 5.141670322502367e-05
7 64 16 4.928899249159871e-05
7 64 17 4.662466583389805e-05
7 64 18 4.434422126205878e-05
7 64 19 4.298539268062362e-05
7 64 20 4.130573632768959e-05
7 64 21 3.964710835457191e-05
7 64 22 3.949078509177446e-05
7 64 23 3.820631733362086e-05
7 64 24 3.678380429106189e-05
7 64 25 3.6765683556058766e-05
7 64 26 3.572139041732826e-05
7 64 27 3.4599825806877204e-05
7 64 28 3.4814461830838914e-05
7 64 29 3.339971538937803e-05
7 64 30 3.323897827961881e-05
7 64 31 3.2851441011719156e-05
7 64 32 3.247644568411827e-05
7 64 33 3.18170223829382e-05
7 64 34 3.1849829502354994e-05
7 64 35 3.20891873052893e-05
7 64 36 3.0923907886084944e-05
7 64 37 3.125152656893606e-05
7 64 38 3.0077611445969303e-05
7 64 39 3.0226748104752915e-05
7 64 40 3.041798849971707e-05
7 64 41 3.0310569856725412e-05
7 64 42 2.9950970200039593e-05
7 64 43 2.9795476650196277e-05
7 64 44 2.951200083595056e-05
7 64 45 2.9166066147416122e-05
7 64 46 2.980022125210902e-05
7 64 47 2.9081700488327165e-05
7 64 48 2.8731876691654632e-05
7 64 49 2.897768896665296e-05
7 64 50 2.847021125863231e-05
7 64 51 2.8792125079200125e-05
7 64 52 2.8973108402879503e-05
7 64 53 2.837531617303881e-05
7 64 54 2.8107948579454237e-05
7 64 55 2.7894294143382788e-05
7 64 56 2.8255732009492016e-05
7 64 57 2.8160464173617967e-05
7 64 58 2.8050464631126373e-05
7 64 59 2.8664057679805548e-05
7 64 60 2.845967477302038e-05
7 64 61 2.801522505373237e-05
7 64 62 2.911914823168145e-05
7 64 63 6.73419054493589e-33
7 72 0 0.005734224866956568
7 72 1 0.0007550540982497357
7 72 2 0.0011992690887614526
7 72 3 0.0005735262737579238
7 72 4 0.00037057999177248695
7 72 5 0.00026716782248445447
7 72 6 0.00020344215941832565
7 72 7 0.00016450586956766222
7 72 8 0.00013938995917623292
7 72 9 0.00012166140388336978
7 72 10 0.00010829407784686279
7 72 11 9.896472051998758e-05
7 72 12 9.02171240881663e-05
7 72 13 8.199816458344852e-05
7 72 14 7.603731997297451e-05
7 72 15 7.142807846638888e-05
7 72 16 6.818035971803035e-05
7 72 17 6.343912837775236e-05
7 72 18 6.124144774957019e-05
7 72 19 5.841708977078025e-05
7 72 20 5.619879028533514e-05
7 72 21 5.3727215188426495e-05
7 72 22 5.1486057949347674e-05
7 72 23 5.107192551108352e-05
7 72 24 4.93671901549181e-05
7 72 25 4.8543006393131846e-05
7 72 26 4.7567444038866915e-05
7 72 27 4.618934059366521e-05
7 72 28 4.514406528793642e-05
7 72 29 4.4435711212601714e-05
7 72 30 4.40037017796256e-05
7 72 31 4.3216878498154384e-05
7 72 32 4.230434325732352e-05
7 72 33 4.189099601866073e-05
7 72 34 4.200158596558807e-05
7 72 35 4.027455083161721e-05
7 72 36 4.022368024738846e-05
7 72 37 4.063198525699606e-05
7 72 38 4.010625507210717e-05
7 72 39 3.9556364797326494e-05
7 72 40 3.869683628984553e-05
7 72 41 3.905135246911152e-05
7 72 42 3.9528447107070536e-05
7 72 43 3.834051557940611e-05
7 72 44 3.828872902803221e-05
7 72 45 3.7444007123341226e-05
7 72 46 3.699239540797918e-05
7 72 47 3.712212979677256e-05
7 72 48 3.726436903587716e-05
7 72 49 3.670138390598333e-05
7 72 50 3.634844469900597e-05
7 72 51 3.64312664593495e-05
7 72 52 3.607246640343492e-05
7 72 53 3.6089699959328366e-05
7 72 54 3.597074658922313e-05
7 72 55 3.563550558483066e-05
7 72 56 3.544650278343367e-05
7 72 57 3.546534963909899e-05
7 72 58 3.507558464651104e-05
7 72 59 3.517502155851611e-05
7 72 60 3.477475783474711e-05
7 72 61 3.487279229631874e-05
7 72 62 3.7702174848515846e-05
7 72 63 9.016261760761288e-33
7 80 0 0.007888482767133774
7 80 1 0.0010620270491266165
7 80 2 0.001759573860349947
7 80 3 0.0008636128344433381
7 80 4 0.0005408616442632789
7 80 5 0.00038867867652826206
7 80 6 0.0002981167538265139
7 80 7 0.00024109573769159236
7 80 8 0.0002030854952264892
7 80 9 0.0001746845540030996
7 80 10 0.00015751746263296148
7 80 11 0.00014035450308602085
7 80 12 0.000131481372063269
7 80 13 0.00011997573352953152
7 80 14 0.0001104709501665499
7 80 15 0.00010466085643710578
7 80 16 9.757350819144077e-05
7 80 17 9.414787388132977e-05
7 80 18 8.892344165068598e-05
7 80 19 8.419310151343237e-05
7 80 20 8.208270185165533e-05
7 80 21 7.761858954794788e-05
7 80 22 7.514758608287356e-05
7 80 23 7.402383320819629e-05
7 80 24 7.11857619992281e-05
7 80 25 6.932743009823893e-05
7 80 26 6.906761800521425e-05
7 80 27 6.613337327304142e-05
7 80 28 6.399878461517523e-05
7 80 29 6.370308908209168e-05
7 80 30 6.246639562532312e-05
7 80 31 6.096754903072005e-05
7 80 32 6.0024018206672084e-05
7 80 33 5.850683374136741e-05
7 80 34 5.897880154790789e-05
7 80 35 5.683553115827852e-05
7 80 36 5.7955399713937544e-05
7 80 37 5.6153169562557696e-05
7 80 38 5.553263258872551e-05
7 80 39 5.495668474552812e-05
7 80 40 5.463024413723936e-05
7 80 41 5.407604358084113e-05
7 80 42 5.254566451198946e-05
7 80 43 5.3148657810228136e-05
7 80 44 5.2315115659259605e-05
7 80 45 5.2737519375335125e-05
7 80 46 5.111570619490429e-05
7 80 47 5.177776753170603e-05
7 80 48 5.1539925162404276e-05
7 80 49 5.0390700688751456e-05
7 80 50 5.008120700625311e-05
7 80 51 5.050227980082415e-05
7 80 52 4.946572378431073e-05
7 80 53 4.9083137502225817e-05
7 80 54 4.865554895688941e-05
7 80 55 4.844223873033543e-05
7 80 56 4.8260813864654525e-05
7 80 57 4.832621475363327e-05
7 80 58 4.768038299167719e-05
7 80 59 4.820453724022642e-05
7 80 60 4.868304399539348e-05
7 80 61 4.792723247151857e-05
7 80 62 5.4627272003379785e-05
7 80 63 1.273375733579634e-32
7 88 0 0.010910659554706612
7 88 1 0.0014139577741765035
7 88 2 0.00231904115616911
7 88 3 0.0011499589152712535
7 88 4 0.0007307035301864806
7 88 5 0.0005255865742723217
7 88 6 0.00040831620512958946
7 88 7 0.0003382454750628824
7 88 8 0.00028373611328448887
7 88 9 0.0002451546198890146
7 88 10 0.0002198397162154547
7 88 11 0.0001969944593738183
7 88 12 0.00018247224522718804
7 88 13 0.00016684439026326116
7 88 14 0.00015670679317188828
7 88 15 0.0001471668732965282
7 88 16 0.0001386185602565285
7 88 17 0.0001314680473340271
7 88 18 0.00012488402444900043
7 88 19 0.0001196175827041713
7 88 20 0.00011465090755931
7 88 21 0.00011074158675849313
7 88 22 0.00010719324998061786
7 88 23 0.00010300183152191565
7 88 24 9.958882094474856e-05
7 88 25 9.677317166598826e-05
7 88 26 9.572118381148132e-05
7 88 27 9.309812010603485e-05
7 88 28 8.893710404910208e-05
7 88 29 8.762270738495978e-05
7 88 30 8.743453046891346e-05
7 88 31 8.447764927620451e-05
7 88 32 8.424204389075912e-05
7 88 33 8.344179924177312e-05
7 88 34 8.138496763209411e-05
7 88 35 7.938858489088485e-05
7 88 36 7.856776400966873e-05
7 88 37 7.711178272175358e-05
7 88 38 7.608033622929812e-05
7 88 39 7.565663696463889e-05
7 88 40 7.360586815362554e-05
7 88 41 7.335041431878968e-05
7 88 42 7.253583887359706e-05
7 88 43 7.257146782180796e-05
7 88 44 7.026617969392594e-05
7 88 45 7.15915385214513e-05
7 88 46 6.975896174794335e-05
7 88 47 7.013017531839432e-05
7 88 48 6.753770620495113e-05
7 88 49 6.700659388867217e-05
7 88 50 6.832380721210741e-05
7 88 51 6.67329295556299e-05
7 88 52 6.697818664168264e-05
7 88 53 6.75320212221749e-05
7 88 54 6.539258128963963e-05
7 88 55 6.53665003876274e-05
7 88 56 6.477197075906892e-05
7 88 57 6.490894167526632e-05
7 88 58 6.464273746170318e-05
7 88 59 6.496704830143085e-05
7 88 60 6.452943121939951e-05
7 88 61 6.450335673325276e-05
7 88 62 7.502225891455317e-05
7 88 63 1.7120145045343843e-32
7 96 0 0.013394087738755596
7 96 1 0.0018370114996332136
7 96 2 0.002761804484071977
7 96 3 0.0014224709010294701
7 96 4 0.00090922649520382
7 96 5 0.0006446817437861949
7 96 6 0.0005152254276335263
7 96 7 0.00042122400326994567
7 96 8 0.0003640056285269313
7 96 9 0.00031235721487115795
7 96 10 0.0002806243806535535
7 96 11 0.0002553283695435854
7 96 12 0.00023647353385314825
7 96 13 0.00021753057414530336
7 96 14 0.00020087981544133856
7 96 15 0.00019313562018696088
7 96 16 0.0001817759246538116
7 96 17 0.00017050924777908257
7 96 18 0.00016173057747711795
7 96 19 0.00015346206440824907
7 96 20 0.00014853449312194519
7 96 21 0.00014295572139691101
7 96 22 0.0001381724679118278
7 96 23 0.00013407009881050478
7 96 24 0.0001292406502928369
7 96 25 0.00012702591096705926
7 96 26 0.00012240926439711255
7 96 27 0.00011871941988600033
7 96 28 0.00011695017915530845
7 96 29 0.00011301646953685672
7 96 30 0.00010951415060439637
7 96 31 0.00010892238878217854
7 96 32 0.00010805382966634834
7 96 33 0.00010451737332441141
7 96 34 0.0001036991581595253
7 96 35 0.00010256719204381825
7 96 36 0.0001002328775256804
7 96 37 9.848899448753026e-05
7 96 38 9.85882681803205e-05
7 96 39 9.635333222075819e-05
7 96 40 9.521973113837003e-05
7 96 41 9.533939105040127e-05
7 96 42 9.273260914877112e-05
7 96 43 9.12804114745056e-05
7 96 44 9.067112672799951e-05
7 96 45 9.029117340952233e-05
7 96 46 8.90373103620414e-05
7 96 47 8.796485644334998e-05
7 96 48 8.814295890601637e-05
7 96 49 8.87506902658321e-05
7 96 50 8.724261378996341e-05
7 96 51 8.709631905152669e-05
7 96 52 8.49180394484835e-05
7 96 53 8.66337902582986e-05
7 96 54 8.742589301821643e-05
7 96 55 8.412395542392581e-05
7 96 56 8.524990126606412e-05
7 96 57 8.404048603672995e-05
7 96 58 8.459553791104692e-05
7 96 59 8.343226817540373e-05
7 96 60 8.257628192499847e-05
7 96 61 8.252564006717096e-05
7 96 62 0.00010068686649284669
7 96 63 2.1474222534781435e-32
7 104 0 0.015267011995661474
7 104 1 0.0023409750355590044
7 104 2 0.0030477228354159253
7 104 3 0.001738267011272739
7 104 4 0.0010781902363533637
7 104 5 0.0007592642731043248
7 104 6 0.0006039457951562476
7 104 7 0.0004982713498338403
7 104 8 0.00042827330900456663
7 104 9 0.0003694755249752509
7 104 10 0.0003300698909029023
7 104 11 0.0003005118335803579
7 104 12 0.00027969890181387156
7 104 13 0.00025376717254977727
7 104 14 0.00024286606048213701
7 104 15 0.00022329308458207605
7 104 16 0.00021688004724825226
7 104 17 0.00020423604479103715
7 104 18 0.00019405359953419613
7 104 19 0.00018540985942894846
7 104 20 0.00017845600242501292
7 104 21 0.00017078123173130353
7 104 22 0.00016661132563399697
7 104 23 0.00015881865565159245
7 104 24 0.00015657300746196396
7 104 25 0.00015119598315214375
7 104 26 0.00014650236985190883
7 104 27 0.00014303323388574458
7 104 28 0.00013942932159573975
7 104 29 0.00013498231547466063
7 104 30 0.00013565634054337657
7 104 31 0.00013192597067215712
7 104 32 0.00012748706343642036
7 104 33 0.00012663573990527677
7 104 34 0.0001261104073925237
7 104 35 0.00012278080915022877
7 104 36 0.00012188701414487483
7 104 37 0.000119499005523877
7 104 38 0.00011794461162844259
7 104 39 0.00011535263700442958
7 104 40 0.00011325130621793971
7 104 41 0.00011394750577581644
7 104 42 0.00011210605023528006
7 104 43 0.00011316607721692415
7 104 44 0.00010935350918609175
7 104 45 0.0001077180990595647
7 104 46 0.00010942354225008609
7 104 47 0.00010716832459426236
7 104 48 0.00010617168719335117
7 104 49 0.00010530507736506434
7 104 50 0.000104315806426265
7 104 51 0.00010351480461831668
7 104 52 0.00010288594234313346
7 104 53 0.00010251948079047026
7 104 54 0.0001026235151382786
7 104 55 0.0001026943356602433
7 104 56 0.00010214463533935466
7 104 57 0.00010026000703711547
7 104 58 0.00010092662763691758
7 104 59 0.00010003107572357489
7 104 60 9.739944471915505e-05
7 104 61 0.00010077147352466969
7 104 62 0.00012030805060217551
7 104 63 2.5538029925433374e-32
10 0 0 3.2012424695251905e-05
10 0 1 1.6218455379957236e-05
10 0 2 1.580671631224384e-05
10 0 3 1.6218329889294355e-05
10 0 4 1.5813196177211936e-05
10 0 5 1.5782775807103837e-05
10 0 6 1.613563497399695e-05
10 0 7 1.583382606001133e-05
10 0 8 1.609775284706671e-05
10 0 9 1.59634889773811e-05
10 0 10 1.5667075892160406e-05
10 0 11 1.59849830449094e-05
10 0 12 1.5967366441962763e-05
10 0 13 1.5953161529682843e-05
10 0 14 1.5959340967876086e-05
10 0 15 1.6055104919944475e-05
10 0 16 1.5888597810692944e-05
10 0 17 1.6033604776557813e-05
10 0 18 1.5860724014168684e-05
10 0 19 1.5891740696011254e-05
10 0 20 1.5565753397771853e-05
10 0 21 1.5902828767217845e-05
10 0 22 1.5767882330120594e-05
10 0 23 1.571068566636895e-05
10 0 24 1.6121171572144255e-05
10 0 25 1.5735302359200287e-05
10 0 26 1.5933910326341975e-05
10 0 27 1.6019581826131e-05
10 0 28 1.5986962564949435e-05
10 0 29 1.608979168880893e-05
10 0 30 1.602883173449618e-05
10 0 31 1.586228292586474e-05
10 0 32 1.6137589632395736e-05
10 0 33 1.5784813368726948e-05
10 0 34 1.5877557424925527e-05
10 0 35 1.5953632821643677e-05
10 0 36 1.617892251645028e-05
10 0 37 1.6175902247930532e-05
10 0 38 1.5917172731058993e-05
10 0 39 1.6322457445883535e-05
10 0 40 1.5603195217806892e-05
10 0 41 1.619719040103277e-05
10 0 42 1.589840284106402e-05
10 0 43 1.5839118873226355e-05
10 0 44 1.6192036218393495e-05
10 0 45 1.610314701855731e-05
10 0 46 1.5910183814765867e-05
10 0 47 1.584741457248517e-05
10 0 48 1.6122359971116492e-05
10 0 49 1.583225768615979e-05
10 0 50 1.590955454063998e-05
10 0 51 1.5984911620619943e-05
10 0 52 1.6151013151298757e-05
10 0 53 1.5791753748559805e-05
10 0 54 1.60291259381765e-05
10 0 55 1.6110276280828876e-05
10 0 56 1.6111338940543054e-05
10 0 57 1.608472372669922e-05
10 0 58 1.5925030627970525e-05
10 0 59 1.613184862584634e-05
10 0 60 1.623718002466493e-05
10 0 61 1.611177847266915e-05
10 0 62 1.590333924933857e-05
10 0 63 1.834024624595635e-33
10 8 0 4.161799537006002e-05
10 8 1 1.8272036337159427e-05
10 8 2 1.766160416195561e-05
10 8 3 1.681971899900661e-05
10 8 4 1.638023521963721e-05
10 8 5 1.6296449453945085e-05
10 8 6 1.6103275138753006e-05
10 8 7 1.6170561705667415e-05
10 8 8 1.6056186764610145e-05
10 8 9 1.5893414371480462e-05
10 8 10 1.578558755666551e-05
10 8 11 1.5944198757520833e-05
10 8 12 1.588560461262253e-05
10 8 13 1.6136440930784034e-05
10 8 14 1.5732572529872705e-05
10 8 15 1.608340875708974e-05
10 8 16 1.6050016412737116e-05
10 8 17 1.5903003075256063e-05
10 8 18 1.6106823616910307e-05
10 8 19 1.5971701923195037e-05
10 8 20 1.6047551924292223e-05
10 8 21 1.589285848721214e-05
10 8 22 1.6074639881588175e-05
10 8 23 1.5892877971996598e-05
10 8 24 1.5910856191104385e-05
10 8 25 1.6178249575210765e-05
10 8 26 1.5830697640932422e-05
10 8 27 1.6141445324682004e-05
10 8 28 1.5840321949473138e-05
10 8 29 1.6389736410602615e-05
10 8 30 1.5865693212979364e-05
10 8 31 1.5889072766340598e-05
10 8 32 1.603414843007583e-05
10 8 33 1.601508635921862e-05
10 8 34 1.617113060851329e-05
10 8 35 1.5900193155417113e-05
10 8 36 1.5943578117241348e-05
10 8 37 1.6018841312600588e-05
10 8 38 1.5711176199353352e-05
10 8 39 1.6013100303430405e-05
10 8 40 1.601077727691688e-05
10 8 41 1.6265506577335717e-05
10 8 42 1.6187631490585903e-05
10 8 43 1.6174096277863314e-05
10 8 44 1.602553817873079e-05
10 8 45 1.607586785360971e-05
10 8 46 1.610373958799855e-05
10 8 47 1.6198655645483075e-05
10 8 48 1.617916782117196e-05
10 8 49 1.579864946487798e-05
10 8 50 1.5923851297760746e-05
10 8 51 1.600774959512109e-05
10 8 52 1.61185975137589e-05
10 8 53 1.5901835967543414e-05
10 8 54 1.623555183786057e-05
10 8 55 1.6345657951842504e-05
10 8 56 1.5999422134519665e-05
10 8 57 1.5764550571576496e-05
10 8 58 1.626861639001514e-05
10 8 59 1.6051716900932426e-05
10 8 60 1.5891558236978897e-05
10 8 61 1.612129106225959e-05
10 8 62 1.5800570739341677e-05
10 8 63 1.8355404550395275e-33
10 16 0 0.0001114930523039537
10 16 1 3.0025465363610827e-05
10 16 2 2.949242202905094e-05
10 16 3 2.29350065092257e-05
10 16 4 1.9952469446042892e-05
10 16 5 1.835990482299982e-05
10 16 6 1.7704922107380848e-05
10 16 7 1.7549932350682767e-05
10 16 8 1.680964683772217e-05
10 16 9 1.6597011121018278e-05
10 16 10 1.625685545034259e-05
10 16 11 1.6718010272462004e-05
10 16 12 1.6757232850297446e-05
10 16 13 1.6329016022862106e-05
10 16 14 1.6593891683841085e-05
10 16 15 1.6419075413454957e-05
10 16 16 1.619433894140372e-05
10 16 17 1.637457077278091e-05
10 16 18 1.6227138339739914e-05
10 16 19 1.62595972903452e-05
10 16 20 1.62463312865806e-05
10 16 21 1.6425431778971653e-05
10 16 22 1.6399356048039145e-05
10 16 23 1.6130406644876073e-05
10 16 24 1.6338862214430836e-05
10 16 25 1.634909784526496e-05
10 16 26 1.625372550799743e-05
10 16 27 1.6200459657998205e-05
10 16 28 1.657980522223386e-05
10 16 29 1.6371406687315446e-05
10 16 30 1.6490525537991593e-05
10 16 31 1.623153425589888e-05
10 16 32 1.6070677351842733e-05
10 16 33 1.6129090545091235e-05
10 16 34 1.6617351539065195e-05
10 16 35 1.646131333332879e-05
10 16 36 1.6308520350554227e-05
10 16 37 1.594262006051058e-05
10 16 38 1.6093965601552895e-05
10 16 39 1.626640850167015e-05
10 16 40 1.632848306658918e-05
10 16 41 1.6281031261157588e-05
10 16 42 1.6355289313007977e-05
10 16 43 1.618125678266084e-05
10 16 44 1.6567414749471047e-05
10 16 45 1.62221400555114e-05
10 16 46 1.6246302087677976e-05
10 16 47 1.594942840843883e-05
10 16 48 1.632068840207889e-05
10 16 49 1.6311258644162172e-05
10 16 50 1.6232784506999974e-05
10 16 51 1.5927413775936513e-05
10 16 52 1.5989229981285747e-05
10 16 53 1.6275854992536465e-05
10 16 54 1.601288211366135e-05
10 16 55 1.6127767015580525e-05
10 16 56 1.61084950594763e-05
10 16 57 1.607516308529532e-05
10 16 58 1.606797949318615e-05
10 16 59 1.618604427918656e-05
10 16 60 1.6200505191442272e-05
10 16 61 1.632875343860571e-05
10 16 62 1.599108492644624e-05
10 16 63 1.9045429681986423e-33
10 32 0 0.000798745129077058
10 32 1 0.00011253456269242207
10 32 2 0.00015565440988470796
10 32 3 7.885781032073268e-05
10 32 4 5.31178678145385e-05
10 32 5 4.150445103713248e-05
10 32 6 3.550825755210857e-05
10 32 7 3.0995339910052284e-05
10 32 8 2.8321113389927515e-05
10 32 9 2.5801147200296327e-05
10 32 10 2.4875076827817347e-05
10 32 11 2.3516741035574012e-05
10 32 12 2.3031234798008202e-05
10 32 13 2.2061147618384138e-05
10 32 14 2.1916019601540888e-05
10 32 15 2.1217653677838445e-05
10 32 16 2.1099757646021505e-05
10 32 17 2.0452750978548492e-05
10 32 18 2.0070095267752755e-05
10 32 19 2.002573223431974e-05
10 32 20 1.988794575556045e-05
10 32 21 1.924208038811102e-05
10 32 22 1.9210304662739956e-05
10 32 23 1.9015037835867536e-05
10 32 24 1.8959401201218236e-05
10 32 25 1.8878348227203987e-05
10 32 26 1.870756938497324e-05
10 32 27 1.87558482476594e-05
10 32 28 1.8589287000727885e-05
10 32 29 1.8379360856314148e-05
10 32 30 1.847622456739933e-05
10 32 31 1.8456602119089875e-05
10 32 32 1.8338542273726112e-05
10 32 33 1.7771668067119545e-05
10 32 34 1.7955735733705567e-05
10 32 35 1.806594516457795e-05
10 32 36 1.781124385452679e-05
10 32 37 1.779647116894753e-05
10 32 38 1.7767556979221013e-05
10 32 39 1.755793606875729e-05
10 32 40 1.7665681347573387e-05
10 32 41 1.7690408837342702e-05
10 32 42 1.7625155436115247e-05
10 32 43 1.7434574127974433e-05
10 32 44 1.7601198645980646e-05
10 32 45 1.7357825871695016e-05
10 32 46 1.7693140520202423e-05
10 32 47 1.7585320278298666e-05
10 32 48 1.7424386067705536e-05
10 32 49 1.770292400511637e-05
10 32 50 1.722525819381857e-05
10 32 51 1.7420713419726316e-05
10 32 52 1.730028398098824e-05
10 32 53 1.7177189212387947e-05
10 32 54 1.74298534717993e-05
10 32 55 1.7178138194959362e-05
10 32 56 1.744616479438913e-05
10 32 57 1.7569148373053553e-05
10 32 58 1.712910156219643e-05
10 32 59 1.724962418962856e-05
10 32 60 1.749969423313789e-05
10 32 61 1.7423364462048688e-05
10 32 62 1.7507618576173817e-05
10 32 63 2.6037878359494995e-33
10 48 0 0.002244885886631965
10 48 1 0.0003193593788640831
10 48 2 0.00044930720328644337
10 48 3 0.00023286303417889047
10 48 4 0.00015268565742125215
10 48 5 0.00011145115042329214
10 48 6 8.635891427097611e-05
10 48 7 7.150442829357339e-05
10 48 8 6.050829198215928e-05
10 48 9 5.3906450769283643e-05
10 48 10 4.802327501672055e-05
10 48 11 4.331720642894743e-05
10 48 12 4.1107670869740705e-05
10 48 13 3.84203307016477e-05
10 48 14 3.601661244508499e-05
10 48 15 3.412710525777882e-05
10 48 16 3.273014062674501e-05
10 48 17 3.1740639931251555e-05
10 48 18 2.9956922724080106e-05
10 48 19 2.9339971237064553e-05
10 48 20 2.844396244751616e-05
10 48 21 2.738966859082929e-05
10 48 22 2.691604915980014e-05
10 48 23 2.6673072339956555e-05
10 48 24 2.5854493030798703e-05
10 48 25 2.5566932625081402e-05
10 48 26 2.501033899158828e-05
10 48 27 2.4261063268268e-05
10 48 28 2.495397654332343e-05
10 48 29 2.4616886990830512e-05
10 48 30 2.4022495066465417e-05
10 48 31 2.4045102145860957e-05
10 48 32 2.379125806844737e-05
10 48 33 2.3851252975535643e-05
10 48 34 2.3451637259506303e-05
10 48 35 2.3086454454608123e-05
10 48 36 2.3256120587566603e-05
10 48 37 2.2657036368224675e-05
10 48 38 2.2957612235313676e-05
10 48 39 2.2620887579167675e-05
10 48 40 2.2210277865528732e-05
10 48 41 2.2585475436246112e-05
10 48 42 2.2670422393162237e-05
10 48 43 2.2622266467163867e-05
10 48 44 2.2393746138484714e-05
10 48 45 2.2329506753355345e-05
10 48 46 2.171879452970287e-05
10 48 47 2.2030633294380327e-05
10 48 48 2.1386238828682676e-05
10 48 49 2.1611808885685457e-05
10 48 50 2.1910451354617796e-05
10 48 51 2.1747172831886613e-05
10 48 52 2.1550088455845857e-05
10 48 53 2.1203023933324073e-05
10 48 54 2.1746891215028396e-05
10 48 55 2.1217016583568855e-05
10 48 56 2.134561761246781e-05
10 48 57 2.1464320377690075e-05
