# Tau Act n Variance
# (n=0 represents var_a0_sq)
4 8 0 8.2704982008150674e-01
4 8 1 5.9392116010461216e-01
4 8 2 1.5093597147929769e-01
4 8 3 5.7305500826198799e-02
4 8 4 2.6988645595388799e-02
4 8 5 1.3371853019233999e-02
4 8 6 7.5790462943976997e-03
4 8 7 4.5217137204277003e-03
4 8 8 2.7621301254263002e-03
4 8 9 1.8638065652122999e-03
4 8 10 1.2811125888766001e-03
4 8 11 9.2453779846529997e-04
4 8 12 6.9954235820400004e-04
4 8 13 5.4626871138400003e-04
4 8 14 4.5306854483340001e-04
4 8 15 3.8128972613809999e-04
4 8 16 3.2038963187410000e-04
4 8 17 2.7958620032219998e-04
4 8 18 2.4914836827640002e-04
4 8 19 2.1738623066100001e-04
4 8 20 1.9909840725980000e-04
4 8 21 1.8496256166920000e-04
4 8 22 1.6867534684810001e-04
4 8 23 1.5430382148719999e-04
4 8 24 1.4387447738589999e-04
4 8 25 1.3428641041749999e-04
4 8 26 1.2596424104430000e-04
4 8 27 1.1911361394690000e-04
4 8 28 1.1348281519900000e-04
4 8 29 1.0744276533010000e-04
4 8 30 1.0219033347520000e-04
4 8 31 9.7951832142920554e-05
4 8 32 9.4178139126645634e-05
4 8 33 8.8835599514472489e-05
4 8 34 8.6847293918991051e-05
4 8 35 8.4375860507666971e-05
4 8 36 8.1524675538682299e-05
4 8 37 7.7768333046761236e-05
4 8 38 7.6207807671602542e-05
4 8 39 7.3486822408808379e-05
4 8 40 7.3119068399719850e-05
4 8 41 7.0290885568642132e-05
4 8 42 6.8713137317687173e-05
4 8 43 6.7554761368789166e-05
4 8 44 6.5579371383641549e-05
4 8 45 6.4342434946581113e-05
4 8 46 6.4306749475753679e-05
4 8 47 6.2773085703657296e-05
4 8 48 6.2090933540847514e-05
4 8 49 6.0810018777089613e-05
4 8 50 6.0888970285755351e-05
4 8 51 5.9992968485887018e-05
4 8 52 5.8715863004583685e-05
4 8 53 5.7525977483317360e-05
4 8 54 5.7205052192916878e-05
4 8 55 5.6579956360571385e-05
4 8 56 5.5878791120163001e-05
4 8 57 5.6343334866454308e-05
4 8 58 5.6027361880131720e-05
4 8 59 5.6062012470385530e-05
4 8 60 5.5178810248324658e-05
4 8 61 5.4694399797085163e-05
4 8 62 5.5197226860673673e-05
4 8 63 2.3556358466087431e-30
4 16 0 3.6293345264308469e-01
4 16 1 8.0604069213668383e-01
4 16 2 4.4849451410669422e-01
4 16 3 2.2333715040664651e-01
4 16 4 1.2162310277977370e-01
4 16 5 7.3103756499847197e-02
4 16 6 4.5050753023024102e-02
4 16 7 2.8305198511894700e-02
4 16 8 1.8504212907368599e-02
4 16 9 1.1855916259873900e-02
4 16 10 7.7571404781269001e-03
4 16 11 5.1159149603903003e-03
4 16 12 3.4539384252605001e-03
4 16 13 2.4023419709170001e-03
4 16 14 1.6727395923127001e-03
4 16 15 1.2098856993277001e-03
4 16 16 8.9451057212780005e-04
4 16 17 6.7722793821629998e-04
4 16 18 5.2681550766820004e-04
4 16 19 4.1348470343990001e-04
4 16 20 3.4119802446219997e-04
4 16 21 2.8368651490159999e-04
4 16 22 2.4112950766069999e-04
4 16 23 2.1018863227580001e-04
4 16 24 1.8440049158970000e-04
4 16 25 1.6798651215319999e-04
4 16 26 1.5387227044970001e-04
4 16 27 1.3881242659210001e-04
4 16 28 1.2862324855390000e-04
4 16 29 1.2092208931550000e-04
4 16 30 1.1170470203840000e-04
4 16 31 1.0746061466790000e-04
4 16 32 1.0100137117570000e-04
4 16 33 9.6570745000495640e-05
4 16 34 9.2332455524942795e-05
4 16 35 8.8960376846811408e-05
4 16 36 8.5595990698903471e-05
4 16 37 8.1936599653100080e-05
4 16 38 7.7784752721376670e-05
4 16 39 7.6725557707833252e-05
4 16 40 7.4529913680274157e-05
4 16 41 7.3124995850586876e-05
4 16 42 7.0851089509184383e-05
4 16 43 6.9372796387588551e-05
4 16 44 6.7548829956471656e-05
4 16 45 6.6075867575436331e-05
4 16 46 6.5419682838294661e-05
4 16 47 6.4029939244399642e-05
4 16 48 6.2404269846964822e-05
4 16 49 6.2714743842338117e-05
4 16 50 6.1198360440413213e-05
4 16 51 6.0270229894222430e-05
4 16 52 6.0314123095674881e-05
4 16 53 5.9167655501884602e-05
4 16 54 5.9266592296711038e-05
4 16 55 5.8718659583297921e-05
4 16 56 5.7805008186347873e-05
4 16 57 5.7735326893145862e-05
4 16 58 5.6524699312395497e-05
4 16 59 5.6991290006388611e-05
4 16 60 5.7109862479082780e-05
4 16 61 5.6697568903924501e-05
4 16 62 5.7444187086755052e-05
4 16 63 1.5905884987684274e-30
4 32 0 2.3524610519546560e-01
4 32 1 6.2532876144316885e-01
4 32 2 5.0942582470663655e-01
4 32 3 3.3112753466742489e-01
4 32 4 2.0875206779938460e-01
4 32 5 1.3477768110692451e-01
4 32 6 9.0715949537672494e-02
4 32 7 6.3269592240413702e-02
4 32 8 4.4088782755535398e-02
4 32 9 3.1783128001914997e-02
4 32 10 2.2941983673492001e-02
4 32 11 1.6819979329456600e-02
4 32 12 1.2348294874426400e-02
4 32 13 8.9238968595623993e-03
4 32 14 6.5743935288129999e-03
4 32 15 4.8258496179100002e-03
4 32 16 3.6409961734363001e-03
4 32 17 2.6872882499275998e-03
4 32 18 2.0382514547333001e-03
4 32 19 1.5778454439520999e-03
4 32 20 1.2089936396675000e-03
4 32 21 9.4533806116740002e-04
4 32 22 7.5787887053329998e-04
4 32 23 5.9881601879219995e-04
4 32 24 4.9648580868490004e-04
4 32 25 4.1195024956620002e-04
4 32 26 3.3843165522759997e-04
4 32 27 2.8645227121360000e-04
4 32 28 2.5037500891559998e-04
4 32 29 2.1583310413830000e-04
4 32 30 1.9471741316000001e-04
4 32 31 1.7150396066160001e-04
4 32 32 1.5470485050790000e-04
4 32 33 1.4177401384060000e-04
4 32 34 1.3035182535529999e-04
4 32 35 1.2359808885940000e-04
4 32 36 1.1352061176710000e-04
4 32 37 1.0800331198380000e-04
4 32 38 1.0094537083560000e-04
4 32 39 9.5490904641861715e-05
4 32 40 9.2367060702755246e-05
4 32 41 8.9455032928896592e-05
4 32 42 8.4329722672834279e-05
4 32 43 8.2550930328427821e-05
4 32 44 8.0341233573590410e-05
4 32 45 7.8630034865005452e-05
4 32 46 7.4948571184682371e-05
4 32 47 7.4893770352628953e-05
4 32 48 7.2258851805862890e-05
4 32 49 7.1668364648329861e-05
4 32 50 6.9111315849669454e-05
4 32 51 6.8027678802005291e-05
4 32 52 6.7392350425864725e-05
4 32 53 6.6256049707309677e-05
4 32 54 6.6803743716797447e-05
4 32 55 6.4432363332032099e-05
4 32 56 6.4772485523711943e-05
4 32 57 6.3866204353746884e-05
4 32 58 6.3245284818723655e-05
4 32 59 6.3446082867235103e-05
4 32 60 6.2903438361003777e-05
4 32 61 6.2755598679434780e-05
4 32 62 6.2472874940241684e-05
4 32 63 1.7202972208267072e-30
4 48 0 2.4871151425363330e-01
4 48 1 6.0515931426853797e-01
4 48 2 5.2062322438023068e-01
4 48 3 3.4896750141766492e-01
4 48 4 2.2504550895250369e-01
4 48 5 1.5239913258065699e-01
4 48 6 1.0503281844529570e-01
4 48 7 7.5309503543691994e-02
4 48 8 5.3815228027239599e-02
4 48 9 3.9720247698045601e-02
4 48 10 2.9356334764944800e-02
4 48 11 2.1032707753163699e-02
4 48 12 1.5601613961547300e-02
4 48 13 1.1677805059787300e-02
4 48 14 8.7271619385305994e-03
4 48 15 6.5673934501157003e-03
4 48 16 4.9943468045550998e-03
4 48 17 3.8742069317819002e-03
4 48 18 2.9542255135232001e-03
4 48 19 2.2875182009538999e-03
4 48 20 1.7925797626407000e-03
4 48 21 1.4207329070277999e-03
4 48 22 1.1467361092147999e-03
4 48 23 9.2454865097839995e-04
4 48 24 7.5193635138730004e-04
4 48 25 6.3624270752519997e-04
4 48 26 5.3556217678149998e-04
4 48 27 4.5384788188700001e-04
4 48 28 3.9536271974600001e-04
4 48 29 3.3173348474930002e-04
4 48 30 2.9289191980170001e-04
4 48 31 2.6142222473530001e-04
4 48 32 2.3330767274450001e-04
4 48 33 2.0902110643250001e-04
4 48 34 1.9073116593150001e-04
4 48 35 1.7335529349319999e-04
4 48 36 1.5997108911379999e-04
4 48 37 1.5239440779190000e-04
4 48 38 1.4160318992970000e-04
4 48 39 1.2982743007090001e-04
4 48 40 1.2475513672750000e-04
4 48 41 1.1910870322270000e-04
4 48 42 1.1251334783830000e-04
4 48 43 1.0708885320460000e-04
4 48 44 1.0285411722010000e-04
4 48 45 9.8908829218707922e-05
4 48 46 9.6123560710420722e-05
4 48 47 9.3387570731096422e-05
4 48 48 8.9966263220875149e-05
4 48 49 8.6700532500225358e-05
4 48 50 8.4858402859909148e-05
4 48 51 8.3893090196092353e-05
4 48 52 8.0789554342315515e-05
4 48 53 8.0775609845176377e-05
4 48 54 8.0160888819447043e-05
4 48 55 7.9089071031433490e-05
4 48 56 7.8378954228270362e-05
4 48 57 7.6691074169625019e-05
4 48 58 7.7315927583772095e-05
4 48 59 7.6325401383071378e-05
4 48 60 7.6734253169864698e-05
4 48 61 7.5494201934427275e-05
4 48 62 7.4185497295032528e-05
4 48 63 1.9764137948216960e-30
4 64 0 2.7573317049040180e-01
4 64 1 6.2715328013158267e-01
4 64 2 5.4949242508201546e-01
4 64 3 3.7250085652529680e-01
4 64 4 2.4382255464339100e-01
4 64 5 1.6625403639368391e-01
4 64 6 1.1534816313845440e-01
4 64 7 8.4993926293863403e-02
4 64 8 6.0629422630594898e-02
4 64 9 4.4170311464695203e-02
4 64 10 3.2952892698848900e-02
4 64 11 2.3899903673100100e-02
4 64 12 1.7690993832108599e-02
4 64 13 1.3470748700336901e-02
4 64 14 1.0089042956179600e-02
4 64 15 7.7519405168839997e-03
4 64 16 5.7666044084839999e-03
4 64 17 4.5126692767783003e-03
4 64 18 3.5215354620842000e-03
4 64 19 2.7869501233275000e-03
4 64 20 2.2061499582414000e-03
4 64 21 1.8040979004727000e-03
4 64 22 1.4432206784687001e-03
4 64 23 1.1660629704059000e-03
4 64 24 9.8194309402710000e-04
4 64 25 8.2661390334980004e-04
4 64 26 7.0039452640269998e-04
4 64 27 5.9889853998869997e-04
4 64 28 5.2001755745459996e-04
4 64 29 4.5346038034360002e-04
4 64 30 3.9733102134799998e-04
4 64 31 3.5414659439879999e-04
4 64 32 3.1611822494680001e-04
4 64 33 2.8875370827560000e-04
4 64 34 2.6309583647120000e-04
4 64 35 2.3781024966759999e-04
4 64 36 2.1982753009420000e-04
4 64 37 2.0363208313860001e-04
4 64 38 1.8701088642970000e-04
4 64 39 1.7340883695770001e-04
4 64 40 1.6536635393780001e-04
4 64 41 1.5765960315240000e-04
4 64 42 1.4891581192659999e-04
4 64 43 1.4062947061030000e-04
4 64 44 1.3551164579690000e-04
4 64 45 1.2997512615340001e-04
4 64 46 1.2524534274059999e-04
4 64 47 1.2077228309819999e-04
4 64 48 1.1571548757960000e-04
4 64 49 1.1457258122660000e-04
4 64 50 1.0849028066990000e-04
4 64 51 1.0790181404390001e-04
4 64 52 1.0413215172699999e-04
4 64 53 1.0294054339390000e-04
4 64 54 1.0064095803250000e-04
4 64 55 1.0035497405800000e-04
4 64 56 9.8727696960445444e-05
4 64 57 9.6230620766291959e-05
4 64 58 9.6907947051647715e-05
4 64 59 9.5425313079157517e-05
4 64 60 9.5782216406078060e-05
4 64 61 9.4853217671527526e-05
4 64 62 9.2843708042453083e-05
4 64 63 2.1784499872786617e-30
4 72 0 2.9516320984938721e-01
4 72 1 6.5062912550400764e-01
4 72 2 5.6273490308694640e-01
4 72 3 3.9088425114095510e-01
4 72 4 2.5119005035532088e-01
4 72 5 1.7454367225229780e-01
4 72 6 1.2239700057050081e-01
4 72 7 8.7259273737497603e-02
4 72 8 6.3130321989925603e-02
4 72 9 4.5837893101945602e-02
4 72 10 3.4560940544824399e-02
4 72 11 2.5070066717921499e-02
4 72 12 1.8643959992995399e-02
4 72 13 1.4159599175037001e-02
4 72 14 1.0491489989196400e-02
4 72 15 8.2931005185771997e-03
4 72 16 6.2549598709348998e-03
4 72 17 4.8826522719791002e-03
4 72 18 3.8071707074958999e-03
4 72 19 3.0536104362260002e-03
4 72 20 2.4655102170812000e-03
4 72 21 1.9569824322501999e-03
4 72 22 1.6418161660966000e-03
4 72 23 1.3386192328501999e-03
4 72 24 1.1174944601767000e-03
4 72 25 9.4406518486189999e-04
4 72 26 7.9800407434660000e-04
4 72 27 6.8683541047099997e-04
4 72 28 5.9921697043919999e-04
4 72 29 5.1537853184410005e-04
4 72 30 4.6539181677770000e-04
4 72 31 4.1603876350420000e-04
4 72 32 3.6757532098880002e-04
4 72 33 3.3143963163700002e-04
4 72 34 3.0465569379609997e-04
4 72 35 2.7950687802430003e-04
4 72 36 2.5653278709910000e-04
4 72 37 2.3805820048180000e-04
4 72 38 2.1959764788099999e-04
4 72 39 2.0671565761700000e-04
4 72 40 1.9310741720729999e-04
4 72 41 1.8333311029360001e-04
4 72 42 1.7074068816470001e-04
4 72 43 1.6374817926159999e-04
4 72 44 1.5882186228209999e-04
4 72 45 1.5234991495190000e-04
4 72 46 1.4763022319759999e-04
4 72 47 1.3920062489180000e-04
4 72 48 1.3470950019980001e-04
4 72 49 1.3049837050410000e-04
4 72 50 1.2748209060289999e-04
4 72 51 1.2466661603480000e-04
4 72 52 1.2232013879580000e-04
4 72 53 1.1904220705340000e-04
4 72 54 1.1765807247739999e-04
4 72 55 1.1655403502070000e-04
4 72 56 1.1484134889690000e-04
4 72 57 1.1385002780700000e-04
4 72 58 1.1153011238680001e-04
4 72 59 1.1082352123470001e-04
4 72 60 1.0748710474229999e-04
4 72 61 1.0855010631470000e-04
4 72 62 1.0849311413280001e-04
4 72 63 2.2686514332298364e-30
4 80 0 3.2580567601899291e-01
4 80 1 6.5659030050445388e-01
4 80 2 5.9263550600952719e-01
4 80 3 4.0183421929302132e-01
4 80 4 2.6842481305665161e-01
4 80 5 1.8057452400043170e-01
4 80 6 1.2728395918065291e-01
4 80 7 9.1030841586477507e-02
4 80 8 6.5769907168532898e-02
4 80 9 4.8436306934452597e-02
4 80 10 3.5754817843989997e-02
4 80 11 2.6433887699590999e-02
4 80 12 1.9906669953534701e-02
4 80 13 1.4829782894517699e-02
4 80 14 1.1364228615149900e-02
4 80 15 8.6959743667697001e-03
4 80 16 6.6816820957025999e-03
4 80 17 5.2226170273371002e-03
4 80 18 4.1260070350292999e-03
4 80 19 3.3213367892701998e-03
4 80 20 2.6669131162385001e-03
4 80 21 2.2047156730861999e-03
4 80 22 1.7833634580101999e-03
4 80 23 1.4953803982933999e-03
4 80 24 1.2488449387533999e-03
4 80 25 1.0629429671767999e-03
4 80 26 8.9872743346880001e-04
4 80 27 7.8458760984159996e-04
4 80 28 6.8130092518230005e-04
4 80 29 6.0596191690109999e-04
4 80 30 5.3547100158559996e-04
4 80 31 4.7913100520949998e-04
4 80 32 4.2908218966849999e-04
4 80 33 3.8917138621959998e-04
4 80 34 3.5218322306029999e-04
4 80 35 3.2623031284019998e-04
4 80 36 3.0359530814870001e-04
4 80 37 2.7995758971150001e-04
4 80 38 2.6287074480789999e-04
4 80 39 2.4049387002139999e-04
4 80 40 2.2719729165510000e-04
4 80 41 2.1694950794350000e-04
4 80 42 2.0750885617490001e-04
4 80 43 1.9849992897920000e-04
4 80 44 1.8711019635590001e-04
4 80 45 1.8284271488960000e-04
4 80 46 1.7075605901600000e-04
4 80 47 1.6691857316780001e-04
4 80 48 1.5902413581670000e-04
4 80 49 1.5871681444140000e-04
4 80 50 1.5163069895370000e-04
4 80 51 1.4948500427940000e-04
4 80 52 1.4789588428289999e-04
4 80 53 1.4268442437900000e-04
4 80 54 1.4001388648669999e-04
4 80 55 1.3831344850900000e-04
4 80 56 1.3497920865880001e-04
4 80 57 1.3375982362060000e-04
4 80 58 1.3253970176570001e-04
4 80 59 1.3132714836970000e-04
4 80 60 1.3083712123640001e-04
4 80 61 1.2864174657360001e-04
4 80 62 1.3544098922969999e-04
4 80 63 2.4131762775832212e-30
4 88 0 3.4405181666541779e-01
4 88 1 6.9655394229667633e-01
4 88 2 6.2141488106148213e-01
4 88 3 4.1881484504094552e-01
4 88 4 2.7897254963630658e-01
4 88 5 1.9195253896143641e-01
4 88 6 1.3263031764599639e-01
4 88 7 9.5657260554107906e-02
4 88 8 6.9209105304048002e-02
4 88 9 5.1208568548088799e-02
4 88 10 3.7536380007778800e-02
4 88 11 2.8036667729359002e-02
4 88 12 2.1276770505307199e-02
4 88 13 1.6052907743377798e-02
4 88 14 1.2120481020075400e-02
4 88 15 9.3507571984164997e-03
4 88 16 7.2628164632674999e-03
4 88 17 5.6637455547293002e-03
4 88 18 4.5833748786231997e-03
4 88 19 3.6374698866412001e-03
4 88 20 2.9200000039612001e-03
4 88 21 2.4229190120468999e-03
4 88 22 2.0075652402292000e-03
4 88 23 1.6800615380223999e-03
4 88 24 1.4299246585147000e-03
4 88 25 1.2118960091752999e-03
4 88 26 1.0418116949083001e-03
4 88 27 8.9613750103489996e-04
4 88 28 7.8194196618480000e-04
4 88 29 6.9379742657630001e-04
4 88 30 6.2493859754180002e-04
4 88 31 5.6002113651949998e-04
4 88 32 5.0902339821799997e-04
4 88 33 4.6513778135899998e-04
4 88 34 4.2497817111330003e-04
4 88 35 3.9530701558790002e-04
4 88 36 3.6268898243010001e-04
4 88 37 3.3911580520680002e-04
4 88 38 3.1494015882150000e-04
4 88 39 2.9666057932489998e-04
4 88 40 2.8030117127480001e-04
4 88 41 2.6678290180429999e-04
4 88 42 2.5034949751050000e-04
4 88 43 2.4068941269719999e-04
4 88 44 2.3175431618380001e-04
4 88 45 2.1704901059900001e-04
4 88 46 2.1407692726990000e-04
4 88 47 2.0670135705450001e-04
4 88 48 1.9889304445239999e-04
4 88 49 1.9387676819630000e-04
4 88 50 1.8902043678170000e-04
4 88 51 1.8551433650590001e-04
4 88 52 1.8007458373469999e-04
4 88 53 1.7704333057300001e-04
4 88 54 1.7206719055160000e-04
4 88 55 1.6801012374589999e-04
4 88 56 1.6723534115919999e-04
4 88 57 1.6588647218610000e-04
4 88 58 1.6383547264750000e-04
4 88 59 1.6137377095100001e-04
4 88 60 1.5802592617700001e-04
4 88 61 1.5683086570830000e-04
4 88 62 1.6687284681340001e-04
4 88 63 2.5217354636215733e-30
4 96 0 3.6953892653486459e-01
4 96 1 7.2464110314598373e-01
4 96 2 6.5060543201680776e-01
4 96 3 4.4775553296449178e-01
4 96 4 2.9475183229863500e-01
4 96 5 2.0124516877007509e-01
4 96 6 1.4068049702977020e-01
4 96 7 1.0190848574159460e-01
4 96 8 7.3611389948492201e-02
4 96 9 5.5201776289668499e-02
4 96 10 4.0155768359766399e-02
4 96 11 2.9734258445476499e-02
4 96 12 2.2331377955201102e-02
4 96 13 1.7222404067041501e-02
4 96 14 1.3285868657298200e-02
4 96 15 1.0144183002008899e-02
4 96 16 7.9190407049795995e-03
4 96 17 6.2285004911433002e-03
4 96 18 4.9804657431443003e-03
4 96 19 4.0097841413105004e-03
4 96 20 3.2686183288240999e-03
4 96 21 2.6836592852224998e-03
4 96 22 2.2402591181742001e-03
4 96 23 1.8762714724680999e-03
4 96 24 1.6026629990683000e-03
4 96 25 1.3762903903725000e-03
4 96 26 1.1935544903354000e-03
4 96 27 1.0356573012226000e-03
4 96 28 9.3753211746490004e-04
4 96 29 8.2590950602230001e-04
4 96 30 7.2770092871399998e-04
4 96 31 6.6343857511249997e-04
4 96 32 5.9667679511879999e-04
4 96 33 5.4440245311140000e-04
4 96 34 5.0050337767949999e-04
4 96 35 4.7149429897119999e-04
4 96 36 4.3745002675410000e-04
4 96 37 4.0723671743240000e-04
4 96 38 3.8531933426100002e-04
4 96 39 3.6178326454030000e-04
4 96 40 3.3903393603310002e-04
4 96 41 3.2533596104180002e-04
4 96 42 3.0798570316530001e-04
4 96 43 2.9699350303200001e-04
4 96 44 2.8511325699789999e-04
4 96 45 2.7702689619319999e-04
4 96 46 2.6421769773489999e-04
4 96 47 2.5306426739120000e-04
4 96 48 2.4842351566430000e-04
4 96 49 2.4186881855359999e-04
4 96 50 2.3745751733850000e-04
4 96 51 2.2812207802140001e-04
4 96 52 2.2304058811560001e-04
4 96 53 2.2170951087819999e-04
4 96 54 2.2014861201180000e-04
4 96 55 2.1361888647220001e-04
4 96 56 2.1165790096509999e-04
4 96 57 2.0706989533790000e-04
4 96 58 2.0657192503270000e-04
4 96 59 2.0332623821050000e-04
4 96 60 1.9877469515130000e-04
4 96 61 1.9918906123090000e-04
4 96 62 2.2174673698820000e-04
4 96 63 2.7072619078052040e-30
4 104 0 3.9575111067994689e-01
4 104 1 7.2932781787613410e-01
4 104 2 6.8849394070153191e-01
4 104 3 4.6783163014646029e-01
4 104 4 3.1016976610779001e-01
4 104 5 2.1261446917833859e-01
4 104 6 1.5060214627052751e-01
4 104 7 1.0885312169180780e-01
4 104 8 7.9615493716499106e-02
4 104 9 5.8655990878930600e-02
4 104 10 4.3691026681229400e-02
4 104 11 3.3165957220750698e-02
4 104 12 2.5160032256064200e-02
4 104 13 1.9003275681772701e-02
4 104 14 1.4502825840901800e-02
4 104 15 1.1241473057679700e-02
4 104 16 8.7449029195728004e-03
4 104 17 6.9661235754203002e-03
4 104 18 5.5899189365698002e-03
4 104 19 4.4960416764265000e-03
4 104 20 3.6670966511765002e-03
4 104 21 3.0373533654700002e-03
4 104 22 2.5307472462461999e-03
4 104 23 2.1512332860540002e-03
4 104 24 1.8502356366781999e-03
4 104 25 1.5813645541381000e-03
4 104 26 1.3601936353147999e-03
4 104 27 1.1902687845674999e-03
4 104 28 1.0566830383254000e-03
4 104 29 9.5135938583669998e-04
4 104 30 8.4546900527080002e-04
4 104 31 7.6964264647490005e-04
4 104 32 6.9899785560960002e-04
4 104 33 6.3570523764689996e-04
4 104 34 5.9683384654930002e-04
4 104 35 5.5229211442469998e-04
4 104 36 5.1124228379960000e-04
4 104 37 4.8215963915589999e-04
4 104 38 4.5733991636119999e-04
4 104 39 4.3033557756410001e-04
4 104 40 4.0817136602829999e-04
4 104 41 3.9263246135870001e-04
4 104 42 3.7663766565509998e-04
4 104 43 3.5374439820229998e-04
4 104 44 3.4412496984350001e-04
4 104 45 3.3146208478370000e-04
4 104 46 3.1673545868809999e-04
4 104 47 3.1208672093480002e-04
4 104 48 3.0026602343740001e-04
4 104 49 2.9488033412959999e-04
4 104 50 2.8447496155620001e-04
4 104 51 2.7900890799680000e-04
4 104 52 2.7672233279250002e-04
4 104 53 2.7458216340520001e-04
4 104 54 2.6371215643959997e-04
4 104 55 2.6520083327979997e-04
4 104 56 2.6044870370389999e-04
4 104 57 2.5756770146109998e-04
4 104 58 2.5366519740760001e-04
4 104 59 2.4825044552070002e-04
4 104 60 2.4567014869199998e-04
4 104 61 2.5112329736730002e-04
4 104 62 2.8342273408260002e-04
4 104 63 2.8339648237123732e-30
7 0 0 1.2078912729088431e+00
7 0 1 6.4085742869062504e-02
7 0 2 1.6831431643200601e-02
7 0 3 6.9437669318059003e-03
7 0 4 3.9237566346140996e-03
7 0 5 2.5665145384108998e-03
7 0 6 1.8228948241706001e-03
7 0 7 1.3325895513615999e-03
7 0 8 9.9788787914690006e-04
7 0 9 8.0273869133499999e-04
7 0 10 6.6012066548480001e-04
7 0 11 5.4588304503340001e-04
7 0 12 4.6372624604120003e-04
7 0 13 3.9746723554580002e-04
7 0 14 3.4753810950669998e-04
7 0 15 3.0454104024819998e-04
7 0 16 2.7702668643030001e-04
7 0 17 2.4627929464799997e-04
7 0 18 2.2437633990209999e-04
7 0 19 2.0185961423969999e-04
7 0 20 1.8922712563939999e-04
7 0 21 1.7638779166869999e-04
7 0 22 1.6188086640150001e-04
7 0 23 1.4647013981260000e-04
7 0 24 1.4128803046740000e-04
7 0 25 1.3235633047140001e-04
7 0 26 1.2458277517790001e-04
7 0 27 1.1666776607960000e-04
7 0 28 1.1382011344490000e-04
7 0 29 1.0558363473660000e-04
7 0 30 9.9764542323560695e-05
7 0 31 9.6341092529168441e-05
7 0 32 9.3090968023414565e-05
7 0 33 8.8206642470303143e-05
7 0 34 8.5347523286512098e-05
7 0 35 8.2795592586910581e-05
7 0 36 8.0175707144623047e-05
7 0 37 7.7918998852614683e-05
7 0 38 7.6936053694219965e-05
7 0 39 7.3959345371731690e-05
7 0 40 7.1544780256201966e-05
7 0 41 6.9631864736614384e-05
7 0 42 6.7601598088668549e-05
7 0 43 6.6555212915239505e-05
7 0 44 6.6183185441530011e-05
7 0 45 6.4673602757106375e-05
7 0 46 6.3434198863582478e-05
7 0 47 6.1509112384438625e-05
7 0 48 6.0414741008375321e-05
7 0 49 5.9906854694642811e-05
7 0 50 6.0016607739952821e-05
7 0 51 5.9360166858350807e-05
7 0 52 5.8683740619390401e-05
7 0 53 5.7308093990061428e-05
7 0 54 5.7132324108265882e-05
7 0 55 5.7060830497205937e-05
7 0 56 5.5905615416936291e-05
7 0 57 5.5927460785101889e-05
7 0 58 5.6443045889403329e-05
7 0 59 5.6181577585528609e-05
7 0 60 5.5297482145992147e-05
7 0 61 5.6237273320746885e-05
7 0 62 5.5063515797228738e-05
7 0 63 3.2344358380313360e-30
7 8 0 5.4793028746649042e-01
7 8 1 8.6095888937299947e-01
7 8 2 2.9400198067493438e-01
7 8 3 1.2610920332478570e-01
7 8 4 6.1565903318823202e-02
7 8 5 3.4167558088892297e-02
7 8 6 1.8434107679408701e-02
7 8 7 1.0607106154840600e-02
7 8 8 6.3204683266583003e-03
7 8 9 3.8546401944389002e-03
7 8 10 2.4204014891753998e-03
7 8 11 1.6036852378646001e-03
7 8 12 1.0989932293681999e-03
7 8 13 7.8698130533970000e-04
7 8 14 5.9901891150950003e-04
7 8 15 4.6402802499140002e-04
7 8 16 3.8232051625610000e-04
7 8 17 3.2312427137240002e-04
7 8 18 2.7504126161890000e-04
7 8 19 2.3661810555620000e-04
7 8 20 2.1338101260859999e-04
7 8 21 1.9217540069620001e-04
7 8 22 1.7418669791159999e-04
7 8 23 1.5807112670459999e-04
7 8 24 1.4740958700560001e-04
7 8 25 1.3755155788649999e-04
7 8 26 1.3009758991790001e-04
7 8 27 1.2197030850980000e-04
7 8 28 1.1443579996860000e-04
7 8 29 1.0739421484950000e-04
7 8 30 1.0347434453850000e-04
7 8 31 9.9864350083272841e-05
7 8 32 9.3736213371464199e-05
7 8 33 8.9358814750925303e-05
7 8 34 8.6563714513859447e-05
7 8 35 8.2469367333496045e-05
7 8 36 8.1058230547245312e-05
7 8 37 7.8341234763322932e-05
7 8 38 7.6449515384851833e-05
7 8 39 7.4845061077998649e-05
7 8 40 7.1060987932522221e-05
7 8 41 7.0729396321414034e-05
7 8 42 6.9058502157620270e-05
7 8 43 6.7511336826569956e-05
7 8 44 6.6470326274843357e-05
7 8 45 6.4730197815655402e-05
7 8 46 6.3551749443223235e-05
7 8 47 6.2624311567103296e-05
7 8 48 6.1564653226900071e-05
7 8 49 6.0875626118201112e-05
7 8 50 6.0758984497906758e-05
7 8 51 5.9844429749358263e-05
7 8 52 5.9291703292012320e-05
7 8 53 5.8531473883178282e-05
7 8 54 5.7276811766619451e-05
7 8 55 5.8360904506789519e-05
7 8 56 5.6745117931736289e-05
7 8 57 5.5782001477664537e-05
7 8 58 5.4947413915347832e-05
7 8 59 5.6130398739348647e-05
7 8 60 5.6346419794136321e-05
7 8 61 5.5614505844925863e-05
7 8 62 5.5701357338019777e-05
7 8 63 1.9283173133870703e-30
7 16 0 2.8564232520458133e-01
7 16 1 7.5536082444930752e-01
7 16 2 5.0742537249382003e-01
7 16 3 2.6975015455784301e-01
7 16 4 1.5832823033111940e-01
7 16 5 9.4810705614116503e-02
7 16 6 6.1321378594228600e-02
7 16 7 4.0711993950925500e-02
