# Tau Act n Variance
# (n=0 represents var_a0_sq)
4 8 0 6.1173514382757210e-01
4 8 1 7.3673515468973028e-01
4 8 2 2.7728177489106848e-01
4 8 3 1.2509207227475411e-01
4 8 4 6.0632677686756002e-02
4 8 5 3.4337128969026597e-02
4 8 6 1.9638847816499900e-02
4 8 7 1.2032191904380299e-02
4 8 8 7.7788542824233997e-03
4 8 9 5.1659691328124003e-03
4 8 10 3.5168901282707000e-03
4 8 11 2.5250952666760001e-03
4 8 12 1.8441529439462000e-03
4 8 13 1.3982427339505000e-03
4 8 14 1.1177776619776000e-03
4 8 15 8.8090505588999995e-04
4 8 16 7.3494117758749996e-04
4 8 17 6.2413716682819999e-04
4 8 18 5.4034688545650004e-04
4 8 19 4.5965101525880002e-04
4 8 20 4.0999490413410000e-04
4 8 21 3.6956850293550002e-04
4 8 22 3.3636145780480001e-04
4 8 23 3.0402387046540001e-04
4 8 24 2.8176612974850000e-04
4 8 25 2.6206481755720000e-04
4 8 26 2.4571679013840001e-04
4 8 27 2.2759961311100000e-04
4 8 28 2.1630262083520001e-04
4 8 29 2.0402977345950000e-04
4 8 30 1.9104803038260000e-04
4 8 31 1.8244141450529999e-04
4 8 32 1.7374407065889999e-04
4 8 33 1.6244550233740000e-04
4 8 34 1.5968869857170000e-04
4 8 35 1.5256728073099999e-04
4 8 36 1.4789125237190000e-04
4 8 37 1.4108136295249999e-04
4 8 38 1.3726805053030001e-04
4 8 39 1.3363666328440000e-04
4 8 40 1.2848389575649999e-04
4 8 41 1.2480774861230000e-04
4 8 42 1.2144542894190000e-04
4 8 43 1.1779888086749999e-04
4 8 44 1.1757748871850000e-04
4 8 45 1.1170922932900000e-04
4 8 46 1.1181081948249999e-04
4 8 47 1.1036234660360000e-04
4 8 48 1.0765773917930001e-04
4 8 49 1.0610329587870000e-04
4 8 50 1.0407584638539999e-04
4 8 51 1.0171317330720001e-04
4 8 52 1.0171058668039999e-04
4 8 53 1.0116565679440001e-04
4 8 54 9.8047225027103022e-05
4 8 55 9.8305164094033326e-05
4 8 56 9.7354027138401040e-05
4 8 57 9.6974990689549585e-05
4 8 58 9.6333582690309076e-05
4 8 59 9.5621945555511003e-05
4 8 60 9.5769194150722664e-05
4 8 61 9.6994455514012753e-05
4 8 62 9.5798065489516676e-05
4 8 63 1.9366593081262108e-30
4 16 0 2.7111937659320640e-01
4 16 1 6.9514149447877371e-01
4 16 2 4.8040546946220658e-01
4 16 3 2.8598736830882021e-01
4 16 4 1.7353777623832620e-01
4 16 5 1.0550219688926039e-01
4 16 6 7.2840239821949496e-02
4 16 7 4.9858121547109398e-02
4 16 8 3.3819409480724899e-02
4 16 9 2.4312162924494299e-02
4 16 10 1.7228438826273802e-02
4 16 11 1.2484456391481101e-02
4 16 12 8.9312862560706995e-03
4 16 13 6.5421856642779996e-03
4 16 14 4.7562511749298002e-03
4 16 15 3.4852191401741001e-03
4 16 16 2.7052822809582001e-03
4 16 17 2.0579193851478000e-03
4 16 18 1.5987969994132000e-03
4 16 19 1.2449673899710999e-03
4 16 20 1.0011049756097001e-03
4 16 21 8.1392747268100002e-04
4 16 22 6.6358522110030003e-04
4 16 23 5.5882034926679996e-04
4 16 24 4.7582316505649999e-04
4 16 25 4.1582534534580001e-04
4 16 26 3.6384976577100002e-04
4 16 27 3.1838532125530000e-04
4 16 28 2.8607005958900000e-04
4 16 29 2.6235592627630000e-04
4 16 30 2.3982757337919999e-04
4 16 31 2.1775844948300000e-04
4 16 32 2.0593340754860001e-04
4 16 33 1.9224734304130000e-04
4 16 34 1.8033824200359999e-04
4 16 35 1.7267708450790001e-04
4 16 36 1.6240109697260001e-04
4 16 37 1.5588579101350001e-04
4 16 38 1.4828304566750000e-04
4 16 39 1.4282472802020001e-04
4 16 40 1.3899883093069999e-04
4 16 41 1.3440207189059999e-04
4 16 42 1.2924837558830001e-04
4 16 43 1.2474501770960001e-04
4 16 44 1.2378161165360000e-04
4 16 45 1.2020723274390000e-04
4 16 46 1.1753499583160001e-04
4 16 47 1.1459611455760000e-04
4 16 48 1.1168481118930000e-04
4 16 49 1.1163498215070000e-04
4 16 50 1.0818820007760000e-04
4 16 51 1.0733333634040000e-04
4 16 52 1.0557669094650000e-04
4 16 53 1.0482592798110000e-04
4 16 54 1.0399995865239999e-04
4 16 55 1.0266950853280001e-04
4 16 56 1.0132631564639999e-04
4 16 57 1.0107169804489999e-04
4 16 58 9.8923614205266753e-05
4 16 59 1.0101750564690000e-04
4 16 60 9.9503386724825204e-05
4 16 61 9.8692818582871541e-05
4 16 62 9.7979898311640519e-05
4 16 63 1.6043446625877904e-30
4 32 0 2.2048998918936619e-01
4 32 1 5.2205670578489161e-01
4 32 2 4.9139232748293221e-01
4 32 3 3.3664404269872122e-01
4 32 4 2.2770443312193750e-01
4 32 5 1.5569156448893989e-01
4 32 6 1.0765864101429160e-01
4 32 7 7.9332723031803803e-02
4 32 8 5.8048950890767101e-02
4 32 9 4.3130533626891898e-02
4 32 10 3.2510228325776797e-02
4 32 11 2.4750168868152501e-02
4 32 12 1.8963529770737900e-02
4 32 13 1.4258613153913200e-02
4 32 14 1.1163837096677500e-02
4 32 15 8.5850379401304997e-03
4 32 16 6.5819920444350997e-03
4 32 17 5.1789299649337003e-03
4 32 18 4.0347063281103998e-03
4 32 19 3.2605573878319999e-03
4 32 20 2.5478658577507999e-03
4 32 21 2.0610314934890999e-03
4 32 22 1.6806142399427000e-03
4 32 23 1.3908737094224001e-03
4 32 24 1.1418809328694001e-03
4 32 25 9.6082610853550005e-04
4 32 26 8.0196550318800003e-04
4 32 27 6.8256261879719995e-04
4 32 28 5.8326265813729995e-04
4 32 29 5.1712449250220004e-04
4 32 30 4.5043797205459999e-04
4 32 31 4.0228112490960002e-04
4 32 32 3.6016959746620002e-04
4 32 33 3.2395856434570000e-04
4 32 34 2.9476288651319999e-04
4 32 35 2.7131961828550001e-04
4 32 36 2.5107996732759999e-04
4 32 37 2.3320274537889999e-04
4 32 38 2.1636583250520000e-04
4 32 39 2.0489922182170001e-04
4 32 40 1.9110251662140000e-04
4 32 41 1.8334572319250001e-04
4 32 42 1.7687237072909999e-04
4 32 43 1.6508686890799999e-04
4 32 44 1.5878309648929999e-04
4 32 45 1.5412763149719999e-04
4 32 46 1.4828105016279999e-04
4 32 47 1.4314783431010000e-04
4 32 48 1.4192200703960000e-04
4 32 49 1.3669818731539999e-04
4 32 50 1.3409077540310000e-04
4 32 51 1.3179182049119999e-04
4 32 52 1.2780857967379999e-04
4 32 53 1.2563782399840001e-04
4 32 54 1.2460393430649999e-04
4 32 55 1.2268485301490000e-04
4 32 56 1.2071198490710000e-04
4 32 57 1.2014993698620000e-04
4 32 58 1.1966071247900000e-04
4 32 59 1.1693712189860000e-04
4 32 60 1.1821126914430000e-04
4 32 61 1.1702717177070000e-04
4 32 62 1.1679365103910000e-04
4 32 63 1.9863535124735971e-30
4 48 0 2.3086223298873240e-01
4 48 1 5.5205785115916373e-01
4 48 2 4.9925239607736038e-01
4 48 3 3.4633630804068599e-01
4 48 4 2.3533425947172790e-01
4 48 5 1.6511387176369549e-01
4 48 6 1.1729757839557090e-01
4 48 7 8.7490385743350496e-02
4 48 8 6.4248336854136695e-02
4 48 9 4.8461982259923701e-02
4 48 10 3.6908738993925098e-02
4 48 11 2.8130994345022701e-02
4 48 12 2.1718782670554600e-02
4 48 13 1.6435853183881601e-02
4 48 14 1.3007262016095599e-02
4 48 15 9.8345606527536992e-03
4 48 16 7.9373736749756008e-03
4 48 17 6.3068901363150997e-03
4 48 18 5.0004997565868004e-03
4 48 19 3.9618472445901998e-03
4 48 20 3.2319962344100001e-03
4 48 21 2.6115630548905998e-03
4 48 22 2.1574611055859001e-03
4 48 23 1.7894833942215000e-03
4 48 24 1.5140179969893000e-03
4 48 25 1.2872467454155001e-03
4 48 26 1.0816114421188000e-03
4 48 27 9.3737014618559995e-04
4 48 28 8.1713828335619996e-04
4 48 29 7.1955234002130000e-04
4 48 30 6.3700578292319996e-04
4 48 31 5.6643677017700000e-04
4 48 32 5.0373989392839995e-04
4 48 33 4.5659924787359998e-04
4 48 34 4.1723415307769998e-04
4 48 35 3.7996120099260001e-04
4 48 36 3.5216799082820000e-04
4 48 37 3.2301410129850002e-04
4 48 38 2.9721325968590001e-04
4 48 39 2.8047035493310000e-04
4 48 40 2.6312860631450002e-04
4 48 41 2.4341861264620001e-04
4 48 42 2.3444243089590000e-04
4 48 43 2.2236610593219999e-04
4 48 44 2.1438630927160001e-04
4 48 45 2.0394080771109999e-04
4 48 46 1.9689029075300001e-04
4 48 47 1.9360620211309999e-04
4 48 48 1.7908167128140000e-04
4 48 49 1.7379132207740000e-04
4 48 50 1.7349827179250000e-04
4 48 51 1.6725912872900001e-04
4 48 52 1.6532373108349999e-04
4 48 53 1.6034425350549999e-04
4 48 54 1.5819216207849999e-04
4 48 55 1.5400118664900001e-04
4 48 56 1.5436020065490001e-04
4 48 57 1.5071552496779999e-04
4 48 58 1.5005025964669999e-04
4 48 59 1.4860153040010000e-04
4 48 60 1.4642669607429999e-04
4 48 61 1.4801804363890001e-04
4 48 62 1.4107823294480000e-04
4 48 63 2.2071136020400836e-30
4 64 0 2.6362122291598800e-01
4 64 1 5.9933379833009093e-01
4 64 2 5.2906773629379689e-01
4 64 3 3.7795995356038581e-01
4 64 4 2.4555932690825191e-01
4 64 5 1.7286172519886819e-01
4 64 6 1.2472910657039120e-01
4 64 7 9.0956652291509801e-02
4 64 8 6.6884337040399297e-02
4 64 9 4.9838237266832501e-02
4 64 10 3.7773209521097903e-02
4 64 11 2.9368709843402001e-02
4 64 12 2.2160091303915701e-02
4 64 13 1.6976031162642600e-02
4 64 14 1.3488324388536799e-02
4 64 15 1.0336055177093600e-02
4 64 16 8.1216804582447000e-03
4 64 17 6.5005964604575002e-03
4 64 18 5.1875029547536000e-03
4 64 19 4.2457511392763004e-03
4 64 20 3.4248282286731000e-03
4 64 21 2.8458013824246000e-03
4 64 22 2.3795644575701001e-03
4 64 23 1.9810894065469000e-03
4 64 24 1.6876718699274000e-03
4 64 25 1.4349069261631001e-03
4 64 26 1.2366034459363000e-03
4 64 27 1.0817848262604001e-03
4 64 28 9.5475715502919996e-04
4 64 29 8.2392054696940002e-04
4 64 30 7.4771422849390003e-04
4 64 31 6.5909385987520004e-04
4 64 32 6.0658619230549997e-04
4 64 33 5.4773422444159999e-04
4 64 34 4.9659311135839997e-04
4 64 35 4.5451540513159999e-04
4 64 36 4.2336073545999999e-04
4 64 37 3.9515637095499998e-04
4 64 38 3.6435669974369997e-04
4 64 39 3.4203953953859998e-04
4 64 40 3.2640440483830001e-04
4 64 41 3.0221225818699999e-04
4 64 42 2.8885010305030001e-04
4 64 43 2.7350270147339999e-04
4 64 44 2.6586853388570002e-04
4 64 45 2.4916803140469999e-04
4 64 46 2.3955665017640000e-04
4 64 47 2.3256587376640001e-04
4 64 48 2.2373015452530000e-04
4 64 49 2.1812356740680001e-04
4 64 50 2.1218120139400001e-04
4 64 51 2.0346837073750000e-04
4 64 52 1.9953878288989999e-04
4 64 53 1.9761106925440000e-04
4 64 54 1.9308520485230001e-04
4 64 55 1.9221627510219999e-04
4 64 56 1.8629083240400001e-04
4 64 57 1.8406978810350000e-04
4 64 58 1.8202075787490001e-04
4 64 59 1.8197609462870001e-04
4 64 60 1.7666668674630001e-04
4 64 61 1.7496195670580001e-04
4 64 62 1.6669989685190001e-04
4 64 63 2.3706732390483192e-30
4 72 0 2.8978987630268288e-01
4 72 1 6.1605873951560530e-01
4 72 2 5.5874547090450366e-01
4 72 3 3.8209935689951569e-01
4 72 4 2.5781524283550289e-01
4 72 5 1.7716636201233940e-01
4 72 6 1.2746799623598659e-01
4 72 7 9.3223018826176896e-02
4 72 8 6.8943962388635593e-02
4 72 9 5.1650406781916999e-02
4 72 10 3.9336279521491102e-02
4 72 11 2.9817428283510899e-02
4 72 12 2.2803160083991501e-02
4 72 13 1.7534936172139401e-02
4 72 14 1.3529421544027300e-02
4 72 15 1.0641126964760101e-02
4 72 16 8.3875230817636991e-03
4 72 17 6.5686151757374002e-03
4 72 18 5.3794420689562998e-03
4 72 19 4.4242346438039997e-03
4 72 20 3.5953728014621999e-03
4 72 21 2.9459111673839000e-03
4 72 22 2.4601607933534002e-03
4 72 23 2.0637969339436001e-03
4 72 24 1.7903114952922000e-03
4 72 25 1.5392331517810000e-03
4 72 26 1.3260295742241000e-03
4 72 27 1.1709316884061000e-03
4 72 28 1.0227547085928000e-03
4 72 29 9.1028982610780000e-04
4 72 30 8.0249980747469998e-04
4 72 31 7.1727952018000001e-04
4 72 32 6.5160221115799998e-04
4 72 33 6.0297315439289997e-04
4 72 34 5.5122754910180000e-04
4 72 35 5.0405061398470002e-04
4 72 36 4.6807695888920003e-04
4 72 37 4.3222914869909997e-04
4 72 38 4.0023608665680000e-04
4 72 39 3.7531370680020002e-04
4 72 40 3.5179137836099998e-04
4 72 41 3.4115794318490000e-04
4 72 42 3.1844269933410001e-04
4 72 43 2.9927223922269998e-04
4 72 44 2.8834359983999998e-04
4 72 45 2.7822289978090002e-04
4 72 46 2.6733954203459999e-04
4 72 47 2.5765129124289999e-04
4 72 48 2.4651899940760001e-04
4 72 49 2.3815831079660000e-04
4 72 50 2.3592237104880001e-04
4 72 51 2.2668846097820001e-04
4 72 52 2.1869643206400000e-04
4 72 53 2.1798479806279999e-04
4 72 54 2.1600996784030001e-04
4 72 55 2.0991191295330000e-04
4 72 56 2.0667994911930000e-04
4 72 57 2.0219865638820001e-04
4 72 58 2.0018260925959999e-04
4 72 59 2.0050376035960000e-04
4 72 60 1.9285741918980001e-04
4 72 61 1.8858604890390000e-04
4 72 62 1.8427333014539999e-04
4 72 63 2.4099161361278256e-30
4 80 0 3.1061809880568991e-01
4 80 1 6.4661977668451276e-01
4 80 2 5.7696142188965460e-01
4 80 3 3.9611262302345102e-01
4 80 4 2.7023119144046831e-01
4 80 5 1.8632633745003160e-01
4 80 6 1.3110534109449989e-01
4 80 7 9.6963221281541195e-02
4 80 8 7.1535880278372599e-02
4 80 9 5.3664888611431302e-02
4 80 10 4.0440238486678097e-02
4 80 11 3.0694118603759001e-02
4 80 12 2.3708381444492398e-02
4 80 13 1.8348606476685701e-02
4 80 14 1.4084297563423699e-02
4 80 15 1.1325912537031000e-02
4 80 16 9.0569426351235008e-03
4 80 17 7.1403093992952003e-03
4 80 18 5.6976087887879003e-03
4 80 19 4.6107108487150996e-03
4 80 20 3.8186232455990001e-03
4 80 21 3.1645121792412000e-03
4 80 22 2.6886644709400000e-03
4 80 23 2.2904867468547998e-03
4 80 24 1.9807948121689000e-03
4 80 25 1.6626226568835999e-03
4 80 26 1.4365917962637000e-03
4 80 27 1.2676566128457000e-03
4 80 28 1.1241895775518001e-03
4 80 29 9.9853457682090000e-04
4 80 30 8.9489742770679996e-04
4 80 31 8.0311869552039997e-04
4 80 32 7.3141316051699996e-04
4 80 33 6.5691538374070002e-04
4 80 34 6.0712489944450001e-04
4 80 35 5.6472358603870004e-04
4 80 36 5.2904125297999996e-04
4 80 37 4.8383178813729999e-04
4 80 38 4.5623582035740000e-04
4 80 39 4.2764116286780001e-04
4 80 40 4.0806221578549998e-04
4 80 41 3.8311000436420001e-04
4 80 42 3.6599546663159999e-04
4 80 43 3.4401271955540000e-04
4 80 44 3.3069693954479999e-04
4 80 45 3.1609056469510002e-04
4 80 46 3.0569278074720000e-04
4 80 47 2.9330945211430000e-04
4 80 48 2.8919208518289998e-04
4 80 49 2.7687732051120002e-04
4 80 50 2.6913944504240001e-04
4 80 51 2.5821323324329998e-04
4 80 52 2.5147632019530001e-04
4 80 53 2.4890569592629999e-04
4 80 54 2.4780075992020001e-04
4 80 55 2.4286948110170000e-04
4 80 56 2.3541618573689999e-04
4 80 57 2.3270945363369999e-04
4 80 58 2.2973167770000001e-04
4 80 59 2.2828266965939999e-04
4 80 60 2.2118489698950001e-04
4 80 61 2.1196864557320000e-04
4 80 62 2.1470153819030000e-04
4 80 63 2.5318264646580442e-30
4 88 0 3.4528076437040328e-01
4 88 1 6.6581371964637837e-01
4 88 2 6.1235129037383129e-01
4 88 3 4.1765599370268708e-01
4 88 4 2.8143170634865972e-01
4 88 5 1.9239763471719459e-01
4 88 6 1.3839256781626941e-01
4 88 7 9.9818316203098806e-02
4 88 8 7.3505418266678793e-02
4 88 9 5.4948168716002201e-02
4 88 10 4.1487899652624498e-02
4 88 11 3.1733140158978899e-02
4 88 12 2.4159361257121401e-02
4 88 13 1.8810892085901899e-02
4 88 14 1.4353158129144800e-02
4 88 15 1.1382867404618999e-02
4 88 16 9.0883074227987998e-03
4 88 17 7.3172768434966000e-03
4 88 18 5.9514982629985998e-03
4 88 19 4.8157964444882004e-03
4 88 20 4.0365740423611001e-03
4 88 21 3.3585264484850999e-03
4 88 22 2.8244061279769999e-03
4 88 23 2.4112295657514001e-03
4 88 24 2.0844781751117002e-03
4 88 25 1.7938263429067001e-03
4 88 26 1.5651470692983000e-03
4 88 27 1.3932596966170000e-03
4 88 28 1.2288724017020000e-03
4 88 29 1.1006975860171000e-03
4 88 30 9.8612301730959992e-04
4 88 31 9.0286391966500003e-04
4 88 32 8.1699348568270002e-04
4 88 33 7.4656939152509998e-04
4 88 34 6.9349244038540000e-04
4 88 35 6.4567679785320004e-04
4 88 36 5.9548751284780005e-04
4 88 37 5.5330114993669996e-04
4 88 38 5.1351503745610005e-04
4 88 39 4.9413770756279998e-04
4 88 40 4.6826893868399998e-04
4 88 41 4.3755921843790000e-04
4 88 42 4.2170199852119999e-04
4 88 43 4.0230187928380000e-04
4 88 44 3.8530429824570000e-04
4 88 45 3.7163857899240001e-04
4 88 46 3.5853560608119998e-04
4 88 47 3.4671065098890001e-04
4 88 48 3.3295163976760001e-04
4 88 49 3.2602765674969998e-04
4 88 50 3.2233274321440001e-04
4 88 51 3.1152632849749999e-04
4 88 52 3.0096446254309999e-04
4 88 53 2.9761948160969998e-04
4 88 54 2.8870699386500002e-04
4 88 55 2.8726508398219997e-04
4 88 56 2.7939980950090001e-04
4 88 57 2.7344813887560001e-04
4 88 58 2.6914505332900000e-04
4 88 59 2.6814688403890000e-04
4 88 60 2.6409796355150001e-04
4 88 61 2.5614223252569998e-04
4 88 62 2.6988062324410000e-04
4 88 63 2.7081061218769613e-30
4 96 0 3.6275463381397161e-01
4 96 1 7.0762639263849414e-01
4 96 2 6.4136662263003441e-01
4 96 3 4.4497700112020622e-01
4 96 4 2.9447949067475188e-01
4 96 5 2.0688409514146369e-01
4 96 6 1.4478655863134129e-01
4 96 7 1.0499632054351560e-01
4 96 8 7.7299037112929694e-02
4 96 9 5.7554832636357203e-02
4 96 10 4.4138219463207999e-02
4 96 11 3.3239704253594599e-02
4 96 12 2.5620988882193801e-02
4 96 13 1.9659068636369698e-02
4 96 14 1.5506224527278499e-02
4 96 15 1.2073011483671100e-02
4 96 16 9.6692940766499001e-03
4 96 17 7.7768868533069002e-03
4 96 18 6.3247505545431003e-03
4 96 19 5.1931209278691000e-03
4 96 20 4.3485145456782998e-03
4 96 21 3.6310335996701001e-03
4 96 22 3.0881596273550000e-03
4 96 23 2.6295171425825999e-03
4 96 24 2.2487033739612000e-03
4 96 25 1.9734618917325998e-03
4 96 26 1.7188644857393999e-03
4 96 27 1.5230424989474999e-03
4 96 28 1.3635209656794999e-03
4 96 29 1.2186221723138001e-03
4 96 30 1.0855409511760000e-03
4 96 31 9.9373560076300004e-04
4 96 32 9.0574920585479997e-04
4 96 33 8.5430066415359996e-04
4 96 34 7.9150348940990002e-04
4 96 35 7.3495808768109998e-04
4 96 36 6.8608720399649997e-04
4 96 37 6.3482736499990001e-04
4 96 38 6.0493460298339998e-04
4 96 39 5.6860421867439999e-04
4 96 40 5.4506222083650004e-04
4 96 41 5.2008113428249998e-04
4 96 42 5.0069702655449995e-04
4 96 43 4.6625587220000000e-04
4 96 44 4.5298053861170002e-04
4 96 45 4.3474935413830002e-04
4 96 46 4.2733955652209999e-04
4 96 47 4.1394866226370002e-04
4 96 48 3.9879602838590000e-04
4 96 49 3.8831983578390002e-04
4 96 50 3.7929330345119999e-04
4 96 51 3.6873590980599999e-04
4 96 52 3.6641470182869999e-04
4 96 53 3.5784196356990000e-04
4 96 54 3.5403100329029998e-04
4 96 55 3.4454137750380000e-04
4 96 56 3.4078721006669999e-04
4 96 57 3.3655278946850001e-04
4 96 58 3.2920094016509999e-04
4 96 59 3.2659367987299999e-04
4 96 60 3.1698274720860000e-04
4 96 61 3.1105564146900001e-04
4 96 62 3.3665412367800000e-04
4 96 63 2.7813924664138448e-30
4 104 0 3.8607099906167291e-01
4 104 1 7.1907123137179885e-01
4 104 2 6.8185996547451466e-01
4 104 3 4.6355138821646391e-01
4 104 4 3.1202757253204721e-01
4 104 5 2.1613306177774269e-01
4 104 6 1.5418106434822360e-01
4 104 7 1.1213519579420381e-01
4 104 8 8.3083737404000199e-02
4 104 9 6.2181183664329898e-02
4 104 10 4.7537678601109100e-02
4 104 11 3.5756311942701201e-02
4 104 12 2.7749302567759399e-02
4 104 13 2.1660112686624901e-02
4 104 14 1.7017501363756800e-02
4 104 15 1.3283852299509199e-02
4 104 16 1.0629159622123499e-02
4 104 17 8.7118524787277007e-03
4 104 18 6.9387934909741003e-03
4 104 19 5.7358724132598000e-03
4 104 20 4.8438210738701998e-03
4 104 21 4.0629319311187998e-03
4 104 22 3.4474227459910002e-03
4 104 23 2.9256376110447001e-03
4 104 24 2.5042221314945999e-03
4 104 25 2.1965738019646998e-03
4 104 26 1.9291726275705999e-03
4 104 27 1.7017483916658999e-03
4 104 28 1.5232611588436001e-03
4 104 29 1.3744395084697000e-03
4 104 30 1.2544866482993001e-03
4 104 31 1.1549643991518000e-03
4 104 32 1.0452380636818001e-03
4 104 33 9.6445509469080004e-04
4 104 34 8.9708975728239999e-04
4 104 35 8.4034947378339999e-04
4 104 36 7.7900170653829996e-04
4 104 37 7.3338935995920001e-04
4 104 38 6.9085432810090004e-04
4 104 39 6.6186734998769996e-04
4 104 40 6.2331063264369998e-04
4 104 41 6.0570676055130002e-04
4 104 42 5.7449137032369998e-04
4 104 43 5.4681593992290001e-04
4 104 44 5.3224329197989995e-04
4 104 45 5.1368485452070001e-04
4 104 46 5.0375059199520001e-04
4 104 47 4.9008496800870000e-04
4 104 48 4.6533816395530000e-04
4 104 49 4.6368194736440000e-04
4 104 50 4.4771000140130001e-04
4 104 51 4.4495352758140000e-04
4 104 52 4.3532589621890001e-04
4 104 53 4.2224204946339998e-04
4 104 54 4.1836983939910001e-04
4 104 55 4.1189304230009998e-04
4 104 56 4.0301619762550002e-04
4 104 57 4.0310082570920000e-04
4 104 58 3.9812053838260002e-04
4 104 59 3.8808004755490002e-04
4 104 60 3.8441898569559999e-04
4 104 61 3.8121955952559998e-04
4 104 62 4.2023550185049999e-04
4 104 63 2.9807476903037652e-30
7 0 0 1.1677291300335937e+00
7 0 1 1.0232722405828830e-01
7 0 2 3.3614951598432898e-02
7 0 3 1.3964990866738400e-02
7 0 4 8.1303707332186000e-03
7 0 5 5.1698923183039003e-03
7 0 6 3.5785884309023001e-03
7 0 7 2.6416870957079001e-03
7 0 8 2.0527750083837002e-03
7 0 9 1.6105152913535000e-03
7 0 10 1.2913575718606000e-03
7 0 11 1.0870118552296999e-03
7 0 12 9.1675897955900004e-04
7 0 13 8.0516426334980001e-04
7 0 14 6.9022662464510002e-04
7 0 15 5.9872627232770005e-04
7 0 16 5.3867066778410003e-04
7 0 17 4.8016571178899998e-04
7 0 18 4.2931776768990001e-04
7 0 19 3.9587848338200002e-04
7 0 20 3.5525117885850001e-04
7 0 21 3.3637236850140001e-04
7 0 22 3.0893362004799998e-04
7 0 23 2.8250022973670002e-04
7 0 24 2.5682400729459999e-04
7 0 25 2.4471134671289998e-04
7 0 26 2.3174942963410000e-04
7 0 27 2.1580663458219999e-04
7 0 28 2.0406329022649999e-04
7 0 29 1.9095671237389999e-04
7 0 30 1.8487728498290000e-04
7 0 31 1.7605715273159999e-04
7 0 32 1.6759953985040000e-04
7 0 33 1.6116989171780001e-04
7 0 34 1.5521544732289999e-04
7 0 35 1.5022353558430000e-04
7 0 36 1.4493144069529999e-04
7 0 37 1.3965596757249999e-04
7 0 38 1.3532512331679999e-04
7 0 39 1.2934485084630001e-04
7 0 40 1.2869022661350001e-04
7 0 41 1.2342493009210001e-04
7 0 42 1.2256632552380001e-04
7 0 43 1.1846165153010000e-04
7 0 44 1.1602018682990000e-04
7 0 45 1.1502256644500001e-04
7 0 46 1.1026641557099999e-04
7 0 47 1.0719526994880000e-04
7 0 48 1.0506758193060000e-04
7 0 49 1.0607101176950000e-04
7 0 50 1.0202224795330000e-04
7 0 51 1.0113847833710000e-04
7 0 52 1.0068547052830000e-04
7 0 53 9.9913238009588875e-05
7 0 54 9.7720116008011661e-05
7 0 55 9.7984493183007199e-05
7 0 56 9.7419288680297518e-05
7 0 57 9.7563914679818555e-05
7 0 58 9.6218326105155201e-05
7 0 59 9.4925097969904003e-05
7 0 60 9.4411325771803957e-05
7 0 61 9.4529169838951323e-05
7 0 62 9.5265602682716481e-05
7 0 63 3.1523097367443442e-30
7 8 0 3.6321041300746121e-01
7 8 1 8.5965255931016937e-01
7 8 2 4.1383025516752719e-01
7 8 3 2.1122633672427540e-01
7 8 4 1.1523812879385061e-01
7 8 5 7.0459894023462005e-02
7 8 6 4.1936533319186300e-02
7 8 7 2.6470197119899602e-02
7 8 8 1.7263576063087299e-02
7 8 9 1.1118764526629099e-02
7 8 10 7.3536970737394999e-03
7 8 11 4.9546140346110002e-03
7 8 12 3.4633997401113999e-03
7 8 13 2.4424034444766002e-03
7 8 14 1.8013907185054001e-03
7 8 15 1.3312276116421000e-03
7 8 16 1.0508207608075999e-03
7 8 17 8.1930548753990004e-04
7 8 18 6.8018155878269999e-04
7 8 19 5.6052352820040003e-04
7 8 20 4.8206914746079998e-04
7 8 21 4.2148789420120002e-04
7 8 22 3.7030267670500001e-04
7 8 23 3.3556977721179999e-04
7 8 24 3.0157504763410000e-04
7 8 25 2.7697320534539999e-04
7 8 26 2.5685961098689998e-04
7 8 27 2.3563255512649999e-04
7 8 28 2.2394538983120001e-04
7 8 29 2.0720547161939999e-04
7 8 30 1.9454328532419999e-04
7 8 31 1.8342148541710001e-04
7 8 32 1.7769371892619999e-04
7 8 33 1.6970579785289999e-04
7 8 34 1.6078531423289999e-04
7 8 35 1.5399412816580001e-04
7 8 36 1.4998969854330000e-04
7 8 37 1.4369099882730001e-04
7 8 38 1.3535513530690000e-04
7 8 39 1.3339148329160000e-04
7 8 40 1.2901136877310000e-04
7 8 41 1.2619855880720000e-04
7 8 42 1.2416999685999999e-04
7 8 43 1.1875675111300000e-04
7 8 44 1.1797306183320000e-04
7 8 45 1.1471520465350000e-04
7 8 46 1.1311128005350000e-04
7 8 47 1.1106662904630000e-04
7 8 48 1.0667359532980000e-04
7 8 49 1.0700667341680000e-04
7 8 50 1.0478822357310000e-04
7 8 51 1.0331258244340000e-04
7 8 52 1.0113266471120000e-04
7 8 53 1.0191481746279999e-04
7 8 54 1.0034996393319999e-04
7 8 55 9.7485665860557060e-05
7 8 56 9.7890288631829239e-05
7 8 57 9.8448252624932925e-05
7 8 58 9.7198898868945639e-05
7 8 59 9.6652526663545439e-05
7 8 60 9.5406460904925297e-05
7 8 61 9.3541397021068193e-05
7 8 62 9.5623398261955874e-05
7 8 63 1.7002073221808768e-30
7 16 0 2.4399322608549329e-01
7 16 1 6.0888842338063287e-01
7 16 2 5.2534873663650594e-01
7 16 3 3.0393688041583011e-01
7 16 4 2.0118233011112899e-01
7 16 5 1.2695053748361071e-01
7 16 6 8.4324431265802094e-02
7 16 7 5.8337076693912499e-02
